Node,Type,Tax_ID,Community,Embedding_Mean,Embedding_Std,Embedding_Min,Embedding_Max,Embedding_L2_Norm,Community_Size,Betweenness_Centrality,Eigenvector_Centrality,PageRank,Degree_Centrality,Closeness_Centrality,Avg_Similarity_To_Others,Max_Similarity_To_Others
STKH Sopron és Térsége Környezetvédelmi és Hulladékgazdálkodási Nonprofit Korlátolt Felelősségű Társaság,Issuer,13221371208,4,-0.00483434,0.18936269,-0.4653567,0.46599367,2.1430924,14,0.0,0.10352261498788881,0.007878602085712222,0.015151515151515152,0.23819591261451725,0.54011774,1.1920929e-07
Budapest Főváros XI. Kerület Újbuda Önkormányzata,Issuer,15735746243,2,-0.017906416,0.21296741,-0.4885231,0.5170909,2.417953,12,0.0,0.04858238119907444,0.008004372801190556,0.015151515151515152,0.22760942760942757,0.5216077,0.0
Budakeszi Város Önkormányzat,Issuer,15730095213,2,-0.018972954,0.20683868,-0.5071643,0.48276323,2.349937,12,0.0,0.04858238119907444,0.008004372801190556,0.015151515151515152,0.22760942760942757,0.52015704,0.0
Győr Megyei Jogú Város Önkormányzata,Issuer,15735595208,4,-0.004552251,0.18982536,-0.4313868,0.4875699,2.1482463,14,0.0,0.10352261498788881,0.007878602085712222,0.015151515151515152,0.23819591261451725,0.5391589,-2.3841858e-07
Nemzeti Közszolgálati Egyetem,Issuer,15795719251,0,0.0059062955,0.21120735,-0.44948134,0.46916595,2.3904724,12,0.0,0.04326444579446217,0.008000111554148426,0.015151515151515152,0.2251082251082251,0.5105873,-5.9604645e-08
Újpesti Torna Egylet,Issuer,19803124241,0,0.008232212,0.2151049,-0.46863842,0.43670937,2.4354157,12,0.0,0.04326444579446217,0.008000111554148426,0.015151515151515152,0.2251082251082251,0.5025617,0.0
Terézvárosi Vagyonkezelő Nonprofit Zrt.,Issuer,12098336242,2,-0.01997259,0.2175863,-0.4913406,0.5201175,2.472057,12,0.0,0.04858238119907444,0.008004372801190556,0.015151515151515152,0.22760942760942757,0.50461525,-1.7881393e-07
Budapest Főváros Vagyonkezelő Központ Zrt.,Issuer,12006003241,4,-0.0041290284,0.19122426,-0.44529736,0.46682045,2.16396,14,0.0,0.10352261498788881,0.007878602085712222,0.015151515151515152,0.23819591261451725,0.55403703,-2.9802322e-07
Telki Község Önkormányzata,Issuer,15734862213,1,-0.0066967723,0.19156145,-0.5587782,0.5474893,2.1685944,15,0.0,0.10452280008843336,0.007878848495848788,0.015151515151515152,0.23819591261451725,0.5423485,-1.7881393e-07
Győri Evangélikus Egyházközség,Issuer,19884684108,4,-0.0009964923,0.2049289,-0.46968257,0.5270017,2.3185334,14,0.0,0.10352261498788881,0.007878602085712222,0.015151515151515152,0.23819591261451725,0.5368889,-5.9604645e-08
