Node,Type,Tax_ID,Community,Embedding_Mean,Embedding_Std,Embedding_Min,Embedding_Max,Embedding_L2_Norm,Community_Size,Betweenness_Centrality,Eigenvector_Centrality,PageRank,Degree_Centrality,Closeness_Centrality,Avg_Similarity_To_Others,Max_Similarity_To_Others
Budapest Főváros VII. kerület Erzsébetvárosi Polgármesteri Hivatal|Erzsébetvárosi Brunszvik Óvoda|Erzsébetvárosi Magonc Óvoda|Erzsébetvárosi Dob Óvoda|Erzsébetvárosi Csicsergő Óvoda|Erzsébetvárosi Nefelejcs Óvoda|Erzsébetvárosi Bóbita Óvoda|Erzsébetvárosi Kópévár Óvoda,Issuer,15507008242|16927791142|16927818142|16927863142|16927856142|16927870142|16927849142|16927887142,0,0.021721162,0.2328812,-0.5895229,0.5129837,2.6461856,52,0.0,0.00241575662223655,0.0005672516679347209,0.0013477088948787063,0.24774624373956594,0.3012806,-5.9604645e-08
PROFIL-COPY 2002 Irodatechnikai Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság,Winner,"12933086205,HU12933086",0,0.034753162,0.22604662,-0.5496598,0.51713306,2.5874739,52,0.05809889130627078,0.03690156622740624,0.0154858249829713,0.04851752021563342,0.32919254658385094,0.28917885,0.0
Fővárosi Vízművek Zártkörűen Működő Részvénytársaság,Issuer,10898824244,1,-0.008545703,0.16723375,-0.36182502,0.43120795,1.8945026,89,0.0,0.02681211399223503,0.0005700063519952306,0.0013477088948787063,0.2803173403853419,0.37546247,1.1920929e-07
MVM Next Energiakereskedelmi Zrt.,Winner,"26713111244,HU26713111",1,-0.005295387,0.1755811,-0.45633182,0.51554424,1.9873766,89,0.27571922659214126,0.40956485064499193,0.06631057600507506,0.20619946091644206,0.38929695697796435,0.35935223,-1.1920929e-07
HungaroControl Magyar Légiforgalmi Szolgálat Zártkörűen Működő Részvénytársaság,Issuer,13851325444,0,0.03852949,0.18461259,-0.56347615,0.52219856,2.1336565,52,0.021409036046782556,0.07922254981452335,0.0020525835476529744,0.006738544474393531,0.3524940617577197,0.2811024,1.1920929e-07
Budapest Gyógyfürdői és Hévizei Zrt.,Issuer,12165814244,0,0.013051663,0.20220509,-0.4392502,0.5240912,2.2924502,52,0.0033577135192979527,0.03161213308147936,0.0012923037050705539,0.004043126684636119,0.29109454688112985,0.29806417,0.0
Ferencvárosi Egészségügyi Szolgáltató Közhasznú Nonprofit Kft.,Issuer,14192247143,1,-0.010311137,0.17197482,-0.4154704,0.42886746,1.9491673,89,0.0,0.02681211399223503,0.0005700063519952306,0.0013477088948787063,0.2803173403853419,0.38493344,-2.9802322e-07
SZENT PANTALEON KÓRHÁZ - RENDELŐINTÉZET DUNAÚJVÁROS,Issuer,15791942207,3,0.011766629,0.26611748,-0.66846853,0.74591684,3.0137172,34,0.0,0.0012125098716477686,0.0006296205579622572,0.0013477088948787063,0.2474158052684228,0.30875126,1.1920929e-07
HARTMANN-RICO Hungária Kft.,Winner,"12278923213,HU12278923",3,0.043231186,0.26157033,-0.5332154,0.7457391,2.999477,34,0.07059898014848033,0.018521531895280403,0.017120272543785193,0.04582210242587601,0.32860938883968116,0.30352488,1.1920929e-07
Magyar Energetikai és Közmű-szabályozási Hivatal,Issuer,15814160241,4,-0.01660162,0.19485554,-0.5233748,0.52802247,2.2125256,84,0.006416703595953155,0.053030720979655735,0.0016625618473920254,0.005390835579514825,0.3156103785623139,0.2937079,-5.9604645e-08
Kazincbarcikai Tankerületi Központ,Issuer,15835190205,0,-0.0032539563,0.24882966,-0.7462365,0.50229174,2.8154268,52,0.0028679779538549883,0.0048233709273963225,0.0009601757633439684,0.0026954177897574125,0.26080843585237257,0.2604333,1.1920929e-07
Noszvaj Községi Önkormányzat,Issuer,15729318210,5,-0.019792262,0.23675793,-0.79380643,0.50416595,2.6879537,42,0.0,0.002407614305159772,0.0005948083484375113,0.0013477088948787063,0.24051863857374392,0.3269997,-2.9802322e-07
Balázs-Diák Kft.,Winner,"13446976241,HU13446976",5,-0.011268057,0.23486908,-0.71176255,0.5273139,2.6602967,42,0.07508097165482962,0.03677718935513089,0.01989099605132491,0.05795148247978437,0.3165529010238908,0.31199768,2.3841858e-07
Ipoly-Völgye Korlátolt Felelősségű Európai Területi Társulás,Issuer,30424955112,5,-0.019283863,0.24294002,-0.6873785,0.5000197,2.757198,42,0.0,0.002407614305159772,0.0005948083484375113,0.0013477088948787063,0.24051863857374392,0.32111594,-5.9604645e-08
Csongrád Városi Önkormányzat|Esély Szociális Alapellátási Központ|Dr. Szarka Ödön Egyesített Egészségügyi és Szociális Intézmény|PIROSKAVÁROSI SZOCIÁLIS ÉS REHABILITÁCIÓS FOLGALKOZTATÓ NONPROFIT KFT.|Csongrádi Polgármesteri Hivatal|CSONGRÁD VÁROSI ÖNKORMÁNYZAT GAZDASÁGI ELLÁTÓ SZERVEZET|MŰVELŐDÉSI KÖZPONT ÉS VÁROSI GALÉRIA,Issuer,15726896206|15831323206|15354824206|20749549206|15354721206|15831275206|15831282206,1,-0.0050135376,0.1729939,-0.41923633,0.43846294,1.9580244,89,0.0,0.02681211399223503,0.0005700063519952306,0.0013477088948787063,0.2803173403853419,0.37327975,-2.3841858e-07
Madách Színház Nonprofit Korlátolt Felelősségű Társaság.,Issuer,21974593242,6,0.0023885951,0.16929741,-0.45757458,0.37829396,1.9155722,37,0.00793228915631834,0.07038480339764176,0.0016478392176381782,0.005390835579514825,0.3355947535052013,0.33699623,0.0
Veszprém Megyei Jogú Város Önkormányzata,Issuer,15734202219,4,0.002857638,0.22460811,-0.58320177,0.55261886,2.5413563,84,0.0,0.0029964389297155464,0.0005736057975151796,0.0013477088948787063,0.253501879057055,0.31045246,-2.3841858e-07
T-Systems Magyarország Zártkörűen Működő Részvénytársaság,Winner,"12928099244,HU12928099,01-10-044852",4,0.007758525,0.2284598,-0.5425763,0.6465682,2.5862179,84,0.06322626672735111,0.04577170092113812,0.016630213595397472,0.05121293800539084,0.3394327538883806,0.28718722,0.0
Budapest Főváros VI. Kerület Terézváros Önkormányzata|Terézvárosi Egészségügyi Szolgálat|Terézvárosi Vagyonkezelő Nonprofit Zrt.|Budapest Főváros VI. Kerület Terézvárosi Polgármesteri Hivatal|Terézvárosi Gondozó Szolgálat|Terézvárosi Önkormányzat Kincseskert Óvodája|TERÉZVÁROSI ÖNKORMÁNYZAT FASORI KICSINYEK ÓVODÁJA|Budapest Főváros VI. Kerület Terézváros Önkormányzat Értelmi Fogyatékosok Napközi Otthona|Terézvárosi Család- és Gyermekjóléti Központ,Issuer,15735698242|15506203242|12098336242|15506007242|15506210242|16928235142|16928228142|15506227142|16924334142,1,-0.0053492533,0.17754255,-0.36178848,0.5016408,2.009576,89,0.0,0.02681211399223503,0.0005700063519952306,0.0013477088948787063,0.2803173403853419,0.3803815,3.5762787e-07
Legfőbb Ügyészség,Issuer,15300148241,4,0.00032875827,0.21899886,-0.58719015,0.5451806,2.4776921,84,0.0007702531478542325,0.00745320435165899,0.0009545119896465397,0.0026954177897574125,0.27050674444039374,0.2958375,-3.5762787e-07
Komáromi Városgazda Közhasznú Nonprofit Kft.,Issuer,10622807211,1,-0.013474469,0.17044786,-0.42494822,0.41648024,1.9344137,89,0.0,0.02681211399223503,0.0005700063519952306,0.0013477088948787063,0.2803173403853419,0.38736123,0.0
DUNAKESZI TANKERÜLETI KÖZPONT,Issuer,15835066213,0,-0.00035571493,0.21107714,-0.49699283,0.5270087,2.3880687,52,0.004383810410593616,0.014933423181082357,0.0013211990638609026,0.004043126684636119,0.28950448692937963,0.27611142,0.0
Martfű Város Önkormányzata,Issuer,15733012216,7,-0.013905865,0.18427327,-0.3934941,0.5694321,2.0907416,57,0.0023304646869475535,0.033094971618977224,0.0009422458760476781,0.0026954177897574125,0.2973947895791583,0.32467434,1.1920929e-07
Magyar Nemzeti Bank,Issuer,10011953244,4,-0.0044485354,0.18436512,-0.40007484,0.43156984,2.0864604,84,0.010842475178149959,0.08364885638076704,0.0020308767169449388,0.006738544474393531,0.3455985095482068,0.31119788,2.3841858e-07
Csepeli Városgazda Közhasznú Nonprofit Zrt.|Budapest XXI. Kerület Csepel Önkormányzata Humán Szolgáltatások Igazgatósága|Budapest XXI. Kerület Csepel Önkormányzata Csepeli Csodakút Egyesített Óvoda|Csepeli Városkép Korlátolt Felelősségű Társaság|TÓTH ILONA EGÉSZSÉGÜGYI SZOLGÁLAT,Issuer,14010411243|16928118243|16916485243|10949810243|15521127243,1,-0.014292378,0.167254,-0.4006353,0.37708047,1.8991593,89,0.0,0.02681211399223503,0.0005700063519952306,0.0013477088948787063,0.2803173403853419,0.37305126,-5.9604645e-08
Újbuda SMART 11 Üzemeltető és Fejlesztő Nonprofit Kft.,Issuer,21967827243,4,0.00849401,0.20475367,-0.44800836,0.52178335,2.3185158,84,0.0,0.004456765421943443,0.0005827904451596239,0.0013477088948787063,0.26228349240014137,0.3235491,1.1920929e-07
ETIAM Korlátolt Felelősségű Társaság,Winner,"24909707206,HU24909707",4,0.013315007,0.2067131,-0.4621847,0.52139544,2.3435383,84,0.13722984736646685,0.06807872236135644,0.03273631622102996,0.09838274932614556,0.3553639846743295,0.30449975,3.5762787e-07
Dunakeszi Közüzemi Nonprofit Kft.,Issuer,10773020213,9,0.0041815396,0.18887585,-0.49317476,0.50570446,2.13741,71,0.0008505249126507033,0.041731892369232054,0.000937995071062244,0.0026954177897574125,0.2966813274690124,0.34316736,-1.1920929e-07
Hatvan Város Önkormányzata,Issuer,15729394210,0,-0.012164539,0.20210929,-0.48291567,0.67237777,2.2907436,52,0.005846485292847096,0.035510728241213776,0.0013076132909541351,0.004043126684636119,0.30447271235125156,0.28047162,-5.9604645e-08
Eötvös Loránd Kutatási Hálózat Titkársága|Csillagászati és Földtudományi Kutatóközpont|Kísérleti Orvostudományi Kutatóintézet|Balatoni Limnológiai Kutatóintézet|Földfizikai és Űrtudományi Kutatóintézet|Közgazdaság- és Regionális Tudományi Kutatóközpont|Agrártudományi Kutatóközpont|Állatorvostudományi Kutatóintézet|Szegedi Biológiai Kutatóközpont,Issuer,15840572141|15300320243|15300526242|15846066219|15846073208|15300681243|15300519207|15846059242|15300564206,1,-0.01622234,0.1715945,-0.40083754,0.36084187,1.9500265,89,0.0,0.02681211399223503,0.0005700063519952306,0.0013477088948787063,0.2803173403853419,0.37412784,0.0
A.K.S.D. Városgazdálkodási Korlátolt Felelősségű Társaság,Issuer,10678750209,1,0.0131698,0.16732465,-0.31937942,0.4642085,1.898917,89,0.0010023674297042883,0.05743024939334634,0.0009383212215481439,0.0026954177897574125,0.3092955398082534,0.37490746,1.1920929e-07
Nemzeti Közszolgálati Egyetem,Issuer,15795719242,4,0.007841751,0.19566646,-0.66903466,0.48120752,2.2154903,84,0.00784830748506781,0.04661717702976086,0.0016419703153368406,0.005390835579514825,0.313212325875897,0.2826742,0.0
Gyomaendrődi Liget Fürdő Szolgáltató Nonprofit Korlátolt Felelősségű Társaság,Issuer,13087085204,1,-0.0047187037,0.1707098,-0.33370507,0.4623732,1.9320985,89,0.0,0.02681211399223503,0.0005700063519952306,0.0013477088948787063,0.2803173403853419,0.3761688,-1.7881393e-07
"Miskolci Egyesített Szociális, Egészségügyi és Gyermekjóléti Intézmény",Issuer,15825304205,0,0.017073466,0.23088054,-0.5309775,0.6256339,2.6192477,52,0.0,0.00241575662223655,0.0005672516679347209,0.0013477088948787063,0.24774624373956594,0.30889645,0.0
Alkotmánybíróság,Issuer,15324793241,6,0.0055553773,0.17328557,-0.3453419,0.5500778,1.9615097,37,0.002101066052415204,0.06414999446553815,0.001266131345764444,0.004043126684636119,0.3153421164470888,0.34726256,-2.3841858e-07
Érd Megyei Jogú Város Polgármesteri Hivatala,Issuer,15394909213,4,0.0011584342,0.2249977,-0.6133292,0.5150033,2.5455923,84,0.0007702531478542325,0.00745320435165899,0.0009545119896465397,0.0026954177897574125,0.27050674444039374,0.28930786,-2.9802322e-07
Mezőtúr Város Önkormányzata,Issuer,15732705216,1,-0.0070156655,0.17621483,-0.3970348,0.47580937,1.9952226,89,0.0,0.02681211399223503,0.0005700063519952306,0.0013477088948787063,0.2803173403853419,0.36553955,-1.1920929e-07
I-COM IRODAELLÁTÁS Kereskedelmi Korlátolt Felelősségű Társaság,Winner,"25049813241,HU25049813",0,0.0511119,0.22204132,-0.5122792,0.63248086,2.5778074,52,0.03984119989686367,0.036420481483913414,0.011766591024615086,0.03773584905660378,0.33605072463768115,0.28387398,-5.9604645e-08
Semmelweis Egyetem,Issuer,19308674242,3,0.02419557,0.21458408,-0.45064315,0.5702785,2.443126,34,0.006348224697096321,0.03040888633089057,0.0013546725950980905,0.004043126684636119,0.2922410397794407,0.28051102,3.5762787e-07
Vulkán Gyógy- és Élményfürdő Üzemeltető Korlátolt Felelősségű Társaság,Issuer,23985898218,1,-0.016001137,0.17814802,-0.37256837,0.49024284,2.0236287,89,0.0,0.02681211399223503,0.0005700063519952306,0.0013477088948787063,0.2803173403853419,0.36870196,-1.1920929e-07
KFKI Üzemeltető Kft,Issuer,10670484243,10,-0.04033559,0.1844729,-0.44450688,0.5432798,2.136381,50,0.006018744951728472,0.03777592189962701,0.0013223964556858113,0.004043126684636119,0.3113722198908938,0.3098953,-1.1920929e-07
NYÍRTÁVHŐ Nyíregyházi Távhőszolgáltató Korlátolt Felelősségű Társaság|NYSÜ Nyíregyházi Sportlétesítményeket Üzemeltető Korlátolt Felelősségű Társaság|ÉAK Észak-Alföldi Környezetgazdálkodási Nonprofit Korlátolt Felelősségű Társaság|NYÍRSÉGVÍZ Nyíregyháza és Térsége Víz- és Csatornamű Zártkörűen Működő Részvénytársaság|Móricz Zsigmond Szinház Nonprofit Kft|Nyíregyházi Állatpark Nonprofit Korlátolt Felelősségű Társaság|Sóstó-Gyógyfürdők Szolgáltató és Fejlesztő Zrt.|Nyíregyháza Megyei Jogú Város Önkormányzata,Issuer,11241256215|10731785215|13919867215|11492809215|24341868215|18800489215|11256779215|15731766215,1,-0.008173908,0.17024045,-0.33402917,0.42062637,1.9282696,89,0.0,0.02681211399223503,0.0005700063519952306,0.0013477088948787063,0.2803173403853419,0.37714002,-1.1920929e-07
Budapest Főváros X. kerület Kőbányai Önkormányzat|Kőbányai Szivárvány Szociális Gondoskodást Nyújtó Közhasznú Nonprofit Korlátolt Felelősségű Társaság|Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság|Kocsis Sándor Sportközpont|Kőbányai Egyesített Bölcsődék,Issuer,15735739242|21886171242|10816772242|15831440242|16909984242,1,-0.00712871,0.16475086,-0.3348408,0.560034,1.8656873,89,0.0,0.02681211399223503,0.0005700063519952306,0.0013477088948787063,0.2803173403853419,0.37702075,-2.3841858e-07
Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,Issuer,12154481444,0,0.025977101,0.19690052,-0.4757108,0.45654386,2.2469783,52,0.017671215957497904,0.06846507741469429,0.0020423264464972013,0.006738544474393531,0.343042071197411,0.27018055,-5.9604645e-08
Berettyóújfalu Város Önkormányzat,Issuer,15728324209,1,-0.0014525356,0.1704501,-0.39241564,0.44496828,1.9284929,89,0.0,0.02681211399223503,0.0005700063519952306,0.0013477088948787063,0.2803173403853419,0.37514687,2.3841858e-07
Bábolna Nemzeti Ménesbirtok,Issuer,15833710211,11,-0.016430615,0.23201497,-0.73042864,0.50591457,2.6315236,33,0.008390203830447402,0.012174230759345843,0.0013802657414155363,0.004043126684636119,0.28418230563002683,0.27796328,0.0
KITE Mezőgazdasági Szolgáltató és Kereskedelmi Zártkörűen Működő Részvénytársaság,Winner,"10668586209,HU10668586",11,0.008761078,0.2672912,-0.60212713,0.611399,3.0256786,33,0.0667746263933587,0.017755690516323423,0.016403974854643386,0.0431266846361186,0.3260105448154657,0.3035751,0.0
MEZŐTÚRI KÖZMŰVELŐDÉSI ÉS SPORT KÖZHASZNÚ NONPROFIT KORLÁTOLT  FELELŐSSÉGŰ TÁRSASÁG,Issuer,14847284216,1,-0.007231873,0.16906962,-0.36801544,0.43752074,1.9145533,89,0.0,0.02681211399223503,0.0005700063519952306,0.0013477088948787063,0.2803173403853419,0.38028952,2.3841858e-07
Médiaszolgáltatás - támogató és Vagyonkezelő Alap,Issuer,18091715444,4,-0.005297918,0.1909194,-0.48120257,0.52887964,2.1608381,84,0.007430252042670325,0.0753464667000589,0.001678031485102073,0.005390835579514825,0.334384858044164,0.3034694,0.0
Fót Város Önkormányzata,Issuer,15731096213,10,-0.022521487,0.1900288,-0.43534,0.40967548,2.1649768,50,0.002126714816885371,0.031541112967523405,0.0009406885838120772,0.0026954177897574125,0.29293328069482827,0.31319907,-1.7881393e-07
Baranya Megyei Kormányhivatal,Issuer,15789240202,0,0.03034055,0.22151372,-0.4765231,0.58573776,2.5295405,52,0.0,0.00241575662223655,0.0005672516679347209,0.0013477088948787063,0.24774624373956594,0.3137836,-1.1920929e-07
Kozármisleny Város Önkormányzata,Issuer,15724227202,5,-0.01690397,0.23830585,-0.8131713,0.57224107,2.7028973,42,0.0,0.002407614305159772,0.0005948083484375113,0.0013477088948787063,0.24051863857374392,0.31717873,0.0
"Budapest Főváros XII. kerület Hegyvidéki Önkormányzat|Zugliget Óvoda|Kimbi Óvoda|Süni Óvodák|MOM Kulturális Központ Nonprofit Korlátolt Felelősségű Társaság|Hegyvidéki Szabadidősport Nonprofit Korlátolt Felelősségű Társaság|Budapest Főváros XII. kerület Hegyvidéki Polgármesteri Hivatal|Budapest Főváros XII. kerület Hegyvidéki Önkormányzat Svábhegyi Bölcsőde|Fáber Üzemeltető, Városfejlesztő és -fenntartó Kft.",Issuer,15735753243|16911095243|16918683243|16910881243|22664503243|24388153243|15512002243|16918638243|10215724243,1,-0.014266726,0.18399073,-0.44247422,0.4807223,2.0878663,89,0.0,0.02681211399223503,0.0005700063519952306,0.0013477088948787063,0.2803173403853419,0.37177804,-2.3841858e-07
Bükki Nemzeti Park Igazgatóság,Issuer,15323864210,11,-0.004774129,0.24411301,-0.609243,0.5864631,2.7623518,33,0.003408214765189333,0.0056191395792587195,0.0010182501776776023,0.0026954177897574125,0.2703096539162113,0.2777177,0.0
Országos Kórházi Főigazgatóság,Issuer,15845883243,3,0.021388264,0.28193808,-0.6606248,0.73969626,3.1989307,34,0.0,0.0012125098716477686,0.0006296205579622572,0.0013477088948787063,0.2474158052684228,0.3124788,-1.7881393e-07
Budapest Főváros XIII. Kerületi Önkormányzat|Budapest Főváros XIII. Kerületi Polgármesteri Hivatal|XIII. Kerületi Közszolgáltató Zrt.|Bp.Főv.XIII.Ker.Önk.Egyesített Óvoda,Issuer,15735760241|15513003241|12052585241|16928046241,1,-0.008753646,0.17311844,-0.40375748,0.45430708,1.9611138,89,0.0,0.02681211399223503,0.0005700063519952306,0.0013477088948787063,0.2803173403853419,0.36512938,1.1920929e-07
Markhot Ferenc oktatókórház és Rendelőintézet,Issuer,15813839210,3,0.022524484,0.28327698,-0.69414383,0.84771276,3.2150285,34,0.0,0.0012125098716477686,0.0006296205579622572,0.0013477088948787063,0.2474158052684228,0.31205988,-2.3841858e-07
Székesfehérvár Megyei Jogú Város Önkormányzata,Issuer,15726999207,5,-0.011085609,0.19034335,-0.6064893,0.49162647,2.1571383,42,0.0065278105829758015,0.05983786369850611,0.001331245316957391,0.004043126684636119,0.3188654920498496,0.3225831,-5.9604645e-08
Károli Gáspár Református Egyetem,Issuer,18060676243,10,0.009146331,0.16690184,-0.44575614,0.46005762,1.891112,50,0.017169956490518314,0.08336188437237393,0.002049231696484451,0.006738544474393531,0.3610705596107056,0.3287906,-1.7881393e-07
Tata Város Önkormányzata,Issuer,15729617211,4,0.0224573,0.20958397,-0.44005215,0.5539838,2.3847454,84,0.0,0.004456765421943443,0.0005827904451596239,0.0013477088948787063,0.26228349240014137,0.32442936,0.0
Országos Mentőszolgálat,Issuer,15309989241,3,0.0006888225,0.22102387,-0.72786653,0.61451316,2.5006118,34,0.017322812557533502,0.04922725986762202,0.001737970900048685,0.005390835579514825,0.3235935455734845,0.242064,1.1920929e-07
Terézvárosi Egészségügyi Szolgálat,Issuer,15506203242,4,0.012310661,0.20263465,-0.4587243,0.548652,2.296776,84,0.0,0.004456765421943443,0.0005827904451596239,0.0013477088948787063,0.26228349240014137,0.32948974,-5.9604645e-08
Debreceni Egyetem,Issuer,19308667409,11,0.0026300377,0.20177928,-0.40215608,0.52221584,2.2830658,33,0.05997325687928653,0.08748406690195798,0.002903257402041355,0.009433962264150945,0.37722419928825623,0.24285114,-4.172325e-07
Józsefvárosi Önkormányzat,Issuer,15735715242,4,0.0067438222,0.1941865,-0.44356465,0.5047708,2.198294,84,0.0024050654840250727,0.031268879414178476,0.0009509125441265907,0.0026954177897574125,0.2947953913388955,0.31023297,0.0
Fővárosi Törvényszék,Issuer,15311399241,0,0.0025108922,0.1887244,-0.47187373,0.48553735,2.135362,52,0.009920931909442396,0.07486814076848283,0.001984343992513767,0.006738544474393531,0.334384858044164,0.28641942,0.0
Hajdúszoboszló Város Önkormányzata,Issuer,15728355209,11,-0.011065482,0.2613504,-0.7768777,0.54800344,2.9594913,33,0.0,0.0011623741573152763,0.0006373439855462422,0.0013477088948787063,0.2459396751740139,0.31031123,-1.1920929e-07
Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat|Belváros-Lipótváros Közterület-Felügyelet|Belváros-Lipótváros Egészségügyi Szolgálat|Belváros-Lipótváros Városüzemeltető Kft.,Issuer,15735681241|15767123241|15505130241|13998521241,1,-0.01647667,0.17992063,-0.39559275,0.51195914,2.0440872,89,0.0,0.02681211399223503,0.0005700063519952306,0.0013477088948787063,0.2803173403853419,0.3612195,2.3841858e-07
Büntetés-végrehajtás Országos Parancsnoksága|Sopronkőhidai Fegyház és Börtön|Győr-Moson-Sopron Megyei Büntetés-végrehajtási Intézet|Veszprém Megyei Büntetés-végrehajtási Intézet|Zala Megyei Büntetés-végrehajtási Intézet|Szombathelyi Országos Büntetés-végrehajtási Intézet,Issuer,15752026251|15752095251|15752198251|15752301251|15752318251|15762922251,0,0.030042794,0.22126482,-0.4547741,0.5831341,2.5262954,52,0.0,0.00241575662223655,0.0005672516679347209,0.0013477088948787063,0.24774624373956594,0.30142587,0.0
Szeged Megyei Jogú Város Önkormányzata|Somogyi Károly Városi és Megyei Könyvtár|Szegedi Közlekedési Kft.|Szegedi Városkép és Piac KFT|Nevelési és Kulturális Intézmények Gazdasági Szolgálata|Szegedi Rendezvény- és Médiaközpont Nonprofit Kft.|Szegedi Sport és Fürdők Szolgáltató Korlátolt Felelősségű Társaság|Szegedi Vadaspark és Programszervező Közhasznú Nonprofit Kft.|Szegedi Nemzeti Színház|Szegedi Kistérség Többcélú Társulása Egyesített Szociális Intézmény|Móra Ferenc Múzeum|Szeged Megyei Jogú Város Polgármesteri Hivatal|Szegedi Környezetgazdálkodási Nonprofit Kft.|IKV Ingatlankezelő és Vagyongazdálkodó Zrt.,Issuer,15735629206|15484684206|11092612206|11099224206|15484990206|18457627206|11090081206|23565524206|15484828206|15767020206|15355935206|15484000206|18455058206|12460377206,1,-0.0104184095,0.1750366,-0.43383172,0.47084984,1.9838178,89,0.0,0.02681211399223503,0.0005700063519952306,0.0013477088948787063,0.2803173403853419,0.37246335,2.3841858e-07
Optimum-Gamma Ingatlanbefektetési Korlátolt Felelősségű Társaság,Issuer,25809026241,1,-0.0057194,0.16333763,-0.33613232,0.42005205,1.849087,89,0.0,0.02681211399223503,0.0005700063519952306,0.0013477088948787063,0.2803173403853419,0.3874078,-1.7881393e-07
Makó Város Önkormányzata|Makói Városgazdálkodási Nonprofit Kft.|Makói Szolgáltató Nonprofit Zártkörűen Működő Részvénytársaság,Issuer,15726913206|18458635206|25430435206,1,-0.0059900605,0.17454824,-0.42431566,0.42433837,1.9759505,89,0.0,0.02681211399223503,0.0005700063519952306,0.0013477088948787063,0.2803173403853419,0.3799847,0.0
Erzsébetváros Fejlesztési és Beruházási Korlátolt Felelősségű Társaság|Budapest Főváros VII. kerület Erzsébetváros Önkormányzata,Issuer,10740398242|15735708242,11,-0.013460748,0.27970612,-0.82815987,0.5701892,3.168176,33,0.0,0.0011623741573152763,0.0006373439855462422,0.0013477088948787063,0.2459396751740139,0.32026905,-2.3841858e-07
Készenléti Rendőrség,Issuer,15720199251,0,0.022892755,0.22594424,-0.6186572,0.48070872,2.5693548,52,0.00021192959337289064,0.004800019089244323,0.0009241816061035874,0.0026954177897574125,0.2613596336738288,0.30116415,-1.7881393e-07
Budapest Főváros Kormányhivatala,Issuer,15789233241,0,0.026007585,0.2139102,-0.54732335,0.4632102,2.4379394,52,0.00021192959337289064,0.004800019089244323,0.0009241816061035874,0.0026954177897574125,0.2613596336738288,0.3052017,0.0
Zalaegerszegi Tankerületi Központ,Issuer,15835547220,5,-0.03249115,0.24397865,-0.7828579,0.5777458,2.7846725,42,0.0,0.002407614305159772,0.0005948083484375113,0.0013477088948787063,0.24051863857374392,0.31980252,-2.9802322e-07
Wigner Fizikai Kutatóközpont,Issuer,15327064243,4,0.027642597,0.1975244,-0.45076293,0.6001911,2.2565107,84,0.00711838182856691,0.0461886577911755,0.0013189012631936042,0.004043126684636119,0.312948123154787,0.29006013,1.1920929e-07
Magyar Úszó Szövetség,Issuer,18096545241,5,-0.021703035,0.23841637,-0.64248097,0.54118794,2.708526,42,0.0,0.002407614305159772,0.0005948083484375113,0.0013477088948787063,0.24051863857374392,0.32323146,-1.1920929e-07
Budapest Főváros Vagyonkezelő Központ Zrt.,Issuer,12006003241,0,0.0536737,0.20353508,-0.51410806,0.61007136,2.381459,52,0.011994049056251257,0.04374202091680472,0.001680274776933851,0.005390835579514825,0.32190889370932757,0.2524741,-2.3841858e-07
Büntetés-végrehajtás Országos Parancsnoksága|Borsod-Abaúj-Zemplén Megyei Büntetés-végrehajtási Intézet|Szabolcs-Szatmár-Bereg Megyei Büntetés-végrehajtási Intézet|Büntetés-végrehajtás Egészségügyi Központ|Sátoraljaújhelyi Fegyház és Börtön|Hajdú-Bihar Megyei Büntetés-végrehajtási Intézet|Jász-Nagykun-Szolnok Megyei Büntetés-végrehajtási Intézet|Tiszalöki Országos Bv. Intézet,Issuer,15752026251|15752239251|15752246251|15845584151|15752088251|15752150251|15752284251|15598835251,0,0.023525873,0.22698556,-0.51423085,0.58921915,2.5818048,52,0.0,0.00241575662223655,0.0005672516679347209,0.0013477088948787063,0.24774624373956594,0.30511415,1.1920929e-07
Budapest Főváros III. kerület Óbuda-Békásmegyer Önkormányzat,Issuer,15735667241,7,0.017576465,0.17141216,-0.36022726,0.4801051,1.9494756,57,0.006032204896116553,0.06371310702008853,0.0013105607456005911,0.004043126684636119,0.3284639220894201,0.33206275,-5.9604645e-08
Szombathelyi Tankerületi Központ,Issuer,15835499218,5,-0.007941414,0.19095805,-0.55922556,0.47438353,2.1623113,42,0.011834156981095863,0.04221151410350289,0.0017147116419386312,0.005390835579514825,0.3185916702447402,0.2915888,0.0
Széchenyi István Egyetem,Issuer,19253079408,4,0.0037418862,0.19057076,-0.58594316,0.5147319,2.1564775,84,0.006426167173939264,0.035997878389466845,0.0013215947759434373,0.004043126684636119,0.3080116230801162,0.28939244,2.3841858e-07
BORSODVÍZ Önkormányzati Közüzemi Szolgáltató Zártkörűen működő Részvénytársaság,Issuer,11072092205,9,-0.007849995,0.18198515,-0.42357326,0.5548174,2.0608416,71,0.0008505249126507033,0.041731892369232054,0.000937995071062244,0.0026954177897574125,0.2966813274690124,0.3595707,2.3841858e-07
Tiszaújvárosi Sport-Park Nonprofit Közhasznú Kft.,Issuer,14813575205,12,-0.019597463,0.17856091,-0.46181065,0.5447031,2.032317,47,0.0009990622721505636,0.03511450367294317,0.0009228515838380961,0.0026954177897574125,0.2915520628683694,0.33839262,2.3841858e-07
