Node,Type,Tax_ID,Community,Embedding_Mean,Embedding_Std,Embedding_Min,Embedding_Max,Embedding_L2_Norm,Community_Size,Betweenness_Centrality,Eigenvector_Centrality,PageRank,Degree_Centrality,Closeness_Centrality,Avg_Similarity_To_Others,Max_Similarity_To_Others
Nemzeti Színház Közhasznú Nonprofit Zártkörűen Működő Részvénytársaság,Issuer,12519718243,0,-0.006021261,0.111809924,-0.23886609,0.2986511,1.2668179,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7751025,0.0
Pápa Város Önkormányzata,Issuer,15734178219,0,-0.008239102,0.10220494,-0.2353851,0.28516752,1.160068,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7718628,2.3841858e-07
Mezőföldi Regionális Víziközmű Korlátolt Felelősségű Társaság,Issuer,11283144217,0,-0.008009685,0.110971674,-0.21955341,0.28208965,1.2587672,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7828891,-1.7881393e-07
Délkelet-Alföld Regionális Hulladékgazdálkodási Rendszer Létrehozását Célzó Önkormányzati Társulás,Issuer,15583381204,0,-0.0009759746,0.12033309,-0.29275987,0.26881945,1.3614583,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7766669,-1.7881393e-07
Csepeli Városgazda Közhasznú Nonprofit Zrt.|Budapest Főváros XXI. Kerület Csepeli Polgármesteri Hivatal|Csepeli Városkép Korlátolt Felelősségű Társaság,Issuer,14010411243|15521000243|10949810243,0,-0.0074080755,0.10104448,-0.24369971,0.25040528,1.1462561,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.80036825,0.0
Makó Város Önkormányzata|József Attila Városi Könyvtár és Múzeum|Makói Polgármesteri Hivatal|Makói Óvoda|Makói Egyesített Népjóléti Intézmény,Issuer,15726913206|16686580106|15354745206|15358354206|15358275206,0,-0.0055877375,0.10436002,-0.22579491,0.39417422,1.1823901,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.77895427,-1.1920929e-07
Komárom Város Önkormányzata|Komáromi Tóparti Óvoda|Komáromi Kistáltos Óvoda|Komárom Város Egyesített Szociális Intézménye|Komáromi Gesztenyés Óvoda|Komáromi Szőnyi Színes Óvoda|Komáromi Aprótalpak Bölcsőde|Komáromi Napsugár Óvoda|Komáromi Polgármesteri Hivatal|Komáromi Klapka György Múzeum|Komáromi Csillag Óvoda|Komárom Város Egészségügyi Alapellátási Szolgálata|Komáromi Szivárvány Óvoda,Issuer,15729624211|16755424111|16755376111|16763311111|16755383111|16755417111|16763328111|16755400111|15385152211|15813293211|16755527111|15388038111|16755390111,0,0.0016211485,0.10595092,-0.2068602,0.24151815,1.1988381,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.80287176,0.0
MNB-Ingatlan Korlátolt Felelősségű Társaság,Issuer,25569751241,0,0.0053291214,0.11729344,-0.20808746,0.27354294,1.3283927,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.76189667,0.0
Wigner Fizikai Kutatóközpont,Issuer,15327064243,0,0.0012258068,0.1215174,-0.2454048,0.348501,1.3748823,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7623546,-5.9604645e-08
Debreceni Infrastruktúra Fejlesztő Korlátolt Felelősségű Társaság,Issuer,26583361209,0,-0.006032919,0.11706451,-0.25054264,0.27827486,1.3261914,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7719559,-2.9802322e-07
Közép-Pesti Tankerületi Központ,Issuer,15835255242,0,-0.0039198464,0.120370515,-0.26506603,0.3254427,1.3625587,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7797908,0.0
Szentendre Város Önkormányzat|AQUAPALACE Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság|Városi Szolgáltató Nonprofit Zrt.,Issuer,15731292213|13753069213|10822612213,0,0.00035541295,0.11493811,-0.22887708,0.2531939,1.3003825,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.77319145,1.1920929e-07
Hódmezővásárhely Megyei Jogú Város Önkormányzata|Hódfó Hódmezővásárhelyi Foglalkoztató Közhasznú Nonprofit Kft.|Hódmezővásárhely Megyei Jogú Város Önkormányzat Egyesített Óvoda|Hódmezővásárhely Megyei Jogú Város Polgármesteri Hivatala|Hódmezővásárhelyi Többcélú Kistérségi Társulás Kapcsolat Központ|Hódmezővásárhelyi Vagyonkezelő és Szolgáltató Zártkörű Részvénytársaság|Tornyai János Múzeum és Közművelődési Központ|Hódmezővásárhelyi Működtető és Szolgáltató Nonprofit Zrt.|Hód-Fürdő Szolgáltató és Üzemeltető Kft.,Issuer,15726906206|22318525206|15814878106|15811057206|15358938206|11592277206|15359087206|25332959206|11590330206,0,-0.008132598,0.10821656,-0.23850627,0.28844473,1.2277831,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7787083,-5.9604645e-08
Békéscsaba Megyei Jogú Város Önkormányzata|Békéscsaba Megyei Jogú Város Polgármesteri Hivatala|Békés Megyei Könyvtár,Issuer,15725369204|15345008204|15342218204,0,-0.007006112,0.10182067,-0.28654614,0.22342555,1.1546932,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.77916586,-1.1920929e-07
DTKH Duna-Tisza közi Hulladékgazdálkodási Nonprofit Kft.,Issuer,12564392203,0,0.0013147602,0.106391564,-0.20380165,0.25086486,1.203775,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.787279,0.0
BARANYA-VÍZ Víziközmű Szolgáltató Zártkörűen Működő Részvénytársaság,Issuer,24257017202,0,0.0041493652,0.107397564,-0.20073903,0.2634213,1.2159714,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7880374,-1.1920929e-07
Nemzeti Média- és Hírközlési Hatóság,Issuer,15775883241,3,-0.0364163,0.19209607,-0.5637944,0.4984408,2.2120266,15,0.061214678703060674,0.05705802455386761,0.004766978385122026,0.010309278350515464,0.44803695150115475,0.43997878,2.3841858e-07
Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,Issuer,26698180241,3,-0.022117682,0.26111883,-0.8649209,0.78689367,2.9648013,15,0.0,0.0007665438017119742,0.0027077474927338857,0.005154639175257732,0.24341279799247176,0.4293977,-1.1920929e-07
Szekszárd Megyei Jogú Város Önkormányzata|Szekszárdi 1. Számú Óvoda Kindergarten|Szekszárdi Sportközpont Közhasznú Nonprofit Kft.|Szekszárdi Gyermeklánc Óvoda|Wosinsky Mór Megyei Múzeum|SZEKSZÁRD MEGYEI JOGÚ VÁROS ÖNKORMÁNYZATA SZOCIÁLIS KÖZPONTJA|TOLNA MEGYEI ILLYÉS GYULA KÖNYVTÁR|Szekszárdi 2. számú Óvoda-Bölcsőde és Egységes Óvoda-Bölcsőde|Szekszárdi Közművelődési Kft.|Szekszárd Megyei Jogú Város Önkormányzatának Városi Bölcsődéje|Szekszárd Megyei Jogú Város Polgármesteri HIvatala,Issuer,15733562217|15418379217|23514425217|15418403217|15416449217|15418609217|15416432217|15418386217|26093310217|15419318217|15416566217,0,-0.010592535,0.10126387,-0.29671493,0.23145786,1.1519208,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.79889417,-1.1920929e-07
Dorog Város Önkormányzata,Issuer,15729741211,0,0.0014793978,0.11564548,-0.22829403,0.32821396,1.3084863,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7710244,-1.1920929e-07
MVM Next Energiakereskedelmi Zrt.|MVM Otthon Plusz Zrt|MVM Égáz-Dégáz Földgázhálózati Zrt.|MVM Démász Áramhálózati Kft.|MVM Főgáz Földgázhálózati Kft.|ÉMÁSZ Hálózati Kft.,Issuer,26713111244|25016916241|13937856206|13792679206|13899893242|13804495205,1,0.012350723,0.2420506,-0.58393836,0.5175206,2.7420526,16,0.0,0.00548127384544906,0.0027304661228158725,0.005154639175257732,0.3249581239530988,0.3850849,1.1920929e-07
Budapest Főváros XI. Kerület Újbuda Önkormányzata Gazdasági Műszaki Ellátó Szolgálat,Issuer,15511018243,0,-0.0049794866,0.10521604,-0.28191456,0.27638447,1.191716,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7908921,-2.3841858e-07
MVM Next Energiakereskedelmi Zrt.|MVM Émász Áramhálózati Kft.|MVM Otthon Plusz Zrt|MVM Démász Áramhálózati Kft.|MVM Főgáz Földgázhálózati Kft.|MVM Égáz-Dégáz Földgázhálózati Zrt.,Issuer,26713111244|13804495205|25016916241|13792679206|13899893242|13937856206,1,0.014927043,0.2292728,-0.56923735,0.5187865,2.5994172,16,0.0,0.00548127384544906,0.0027304661228158725,0.005154639175257732,0.3249581239530988,0.3783773,-1.1920929e-07
Vértesi Erőmű Zártkörűen Működő Részvénytársaság,Issuer,10744842211,0,0.0011010999,0.106597885,-0.2227989,0.24358511,1.2060817,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.79505837,0.0
Fővárosi Állat - és Növénykert,Issuer,15490658242,0,-0.0046664495,0.10956361,-0.22027615,0.24825697,1.2406946,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.76854664,1.1920929e-07
Nyíregyházi Egyetem,Issuer,19308708415,0,0.0060533797,0.13188608,-0.28715938,0.33137178,1.4936916,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7183791,-1.1920929e-07
Közép-Budai Tankerületi Központ,Issuer,15835248241,0,-0.005984309,0.10873969,-0.24354425,0.285729,1.2321107,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.79034895,0.0
Pázmány Péter Katolikus Egyetem,Issuer,18055342242,0,-0.00046670076,0.10646805,-0.2318219,0.2516025,1.20456,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.79492885,1.1920929e-07
"MIHŐ Miskolci Hőszolgáltató Kft.|Miskolci Fürdők Korlátolt Felelősségű Társaság|Miskolci Sportcentrum Korlátolt Felelősségű Társaság|MIVÍZ Miskolci Vízmű Korlátolt Felelősségű Társaság|Miskolci Önkormányzati Rendészet|MIKOM Miskolci Kommunikációs Nonprofit Kft.|Miskolc Városi Szabadidőközpont Nonprofit Kft.|Miskolci Városgazda Városgazdálkodási Közhasznú Nonprofit Korlátolt Felelősségű Társaság|MiProdukt Kft.|MiReHu Miskolci Regionális Hulladékgazdálkodási Nonprofit Korlátolt Felelősségű Társaság|REGIHU-HEJŐPAPI Regionális Hulladéklerakó Korlátolt Felelősségű Társaság|Miskolci Szimfonikus Zenekar Nonprofit Kft.|Miskolc Holding Önkormányzati Vagyonkezelő Zrt.|MVK Miskolc Városi Közlekedési Zártkörűen Működő Részvénytársaság|Miskolci Nemzeti Színház Nonprofit Kft|Miskolci Kulturális Központ Nonprofit Korlátolt Felelősségű Társaság|II.Rákóczi Ferenc Megyei és Városi Könyvtár|Herman Ottó Múzeum|Miskolci Egyesített Szociális, Egészségügyi és Gyermekjóléti Intézmény",Issuer,11385174205|14140549205|24364577205|13546904205|15813248105|18423121205|23981344205|20643522205|11078139205|24676658205|26214973205|23834967205|13778749205|11072315205|23862474205|23834936205|15350844205|15350851205|15825304205,0,-0.008753104,0.10903977,-0.2434031,0.29002783,1.2376126,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.74893534,-1.1920929e-07
Atommagkutató Intézet,Issuer,15300344209,0,-0.0036650603,0.124398276,-0.30622235,0.27168125,1.4080166,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7585682,1.1920929e-07
Magyar Tudományos Akadémia Létesítménygazdálkodási Központ|Akadémiai Óvoda és Bölcsőde|MTA Területi Akadémiai Bizottságok Titkársága|Magyar Tudományos Akadémia Üdülési Központ,Issuer,15318406243|15323424241|15311801241|15300234241,0,-0.0037526242,0.1070008,-0.2626219,0.22244264,1.21132,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7843107,-5.9604645e-08
"BUDAPEST VÁSÁRCSARNOKAI Piacokat, Üzletközpontokat és Vásárcsarnokokat Üzemeltető Korlátolt Felelősségű Társaság",Issuer,10382594243,0,-0.0019273618,0.11126369,-0.23534162,0.25008243,1.2589939,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7867317,-1.7881393e-07
Kertvárosi Sportlétesítményeket Üzemeltető Kft,Issuer,13880462242,0,-0.0032085967,0.107708395,-0.22462887,0.23253083,1.2191219,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.78639096,1.1920929e-07
E-Mobi Elektromobilitás Nonprofit Korlátolt Felelősségű Társaság,Issuer,25539431241,0,-0.0057938793,0.10803891,-0.21496102,0.31222594,1.2240772,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.79566914,-2.3841858e-07
MANK Magyar Alkotóművészeti Közhasznú Nonprofit Korlátolt Felelősségű Társaság,Issuer,23599714213,0,-0.004873105,0.098215155,-0.17887455,0.30466816,1.1125447,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.8032655,-1.7881393e-07
MÁV Magyar Államvasutak Zártkörűen Működő Részvénytársaság,Issuer,10856417244,2,-0.0030609407,0.16123272,-0.37206623,0.3583027,1.8244687,15,0.052774958602638734,0.05751142657509708,0.0046994061528691415,0.010309278350515464,0.4597156398104265,0.42857698,0.0
Budapesti Módszertani Szociális Központ és Intézményei,Issuer,15493950241,0,-0.00072363607,0.1121133,-0.23012266,0.25743017,1.2684436,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7871066,1.1920929e-07
Budapest Főváros X. kerület Kőbányai Önkormányzat|Kőbányai Egyesített Bölcsődék|Kőbányai Gesztenye Óvoda|Kőrösi Csoma Sándor Kőbányai Kulturális Nonprofit Kft|KŐKERT Kőbányai Kerületgondnoksági és Településüzemeltetési Non-profit Közhasznú Korlátolt Felelősségű Társaság|Kőbányai Szivárvány Szociális Gondoskodást Nyújtó Közhasznú Nonprofit Korlátolt Felelősségű Társaság|Kőbányai Gezengúz Óvoda|Kőbányai Kiskakas Óvoda|Kőbányai Mászóka óvoda|Kocsis Sándor Sportközpont|Kőbányai Gépmadár Óvoda|Kőbányai Hárslevelű Óvoda|Kőbányai Csodafa Óvoda|Kőbányai Gyöngyike Óvoda|Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság|Kőbányai Kékvirág Óvoda|Kőbányai Bóbita Óvoda|Kőbányai Aprók Háza Óvoda|Kőbányai Csodapók Óvoda|Kőbányai Zsivaj Óvoda|Kőbányai Rece-fice Óvoda|Budapest Főváros X. kerület Kőbányai Polgármesteri Hivatal|Bárka Kőbányai Humánszolgáltató Központ,Issuer,15735739242|16909984242|16909568242|25307610242|14324130242|21886171242|16909661242|16918339242|16909496242|15831440242|16909513242|16909623242|16909654242|16909616242|10816772242|16909506242|16909520242|16909630242|16909599242|16909678242|16909881242|15510000242|15823137242,0,-0.003556545,0.10920251,-0.24857403,0.25349775,1.2361404,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7862754,2.3841858e-07
T-Szol Tatabányai Szolgáltató Zrt.|Cseri Strand és Élményfürdő Szolgáltató Korlátolt Felelősségű Társaság|Agora Sport és Szabadidő Közhasznú Nonprofit Kft.,Issuer,11183934211|14514771211|20579339211,0,-0.009828502,0.10979125,-0.22548512,0.29706994,1.2471135,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7604688,0.0
"Lenti Város Önkormányzata|Dr. Hetés Ferenc Szakorvosi Rendelőintézet|LE-KO Építőipari Korlátolt Felelősségű Társaság|Lenti Hulladékkezelő Korlátolt Felelősségű Társaság|Bölcsőde Lenti|Lenti Város Roma Nemzetiségi Önkormányzata|Lenti Városüzemeltető Nonprofit Kft.|""Napsugár"" Család- és Gyermekjóléti Központ és Szolgálat Lenti|Lenti Polgármesteri Hivatal|Lenti Mesevár Óvoda|Városi Művelődési Központ Lenti|Városi Könyvtár Lenti|Lenti Városgazdálkodási Kft.|Lenti Televízió Szolgáltató Kft.",Issuer,15734477220|15435776120|10702136220|14339581220|16897553220|16898523120|20661638220|15835657120|15432728120|16899878220|15560816220|15560823220|14339550220|12993695220,0,-0.003593796,0.10670085,-0.21885332,0.3074818,1.2078669,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.78226906,0.0
"""VKSZ"" Veszprémi Közüzemi Szolgáltató Zrt.|Veszprém Megyei Jogú Város Önkormányzata",Issuer,13519869219|15734202219,0,0.0014960755,0.1161766,-0.25764674,0.29372457,1.3144971,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7886311,1.1920929e-07
Pápai Víz- és Csatornamű Zrt.,Issuer,11338110219,0,-0.0018533259,0.10532772,-0.22711238,0.25350988,1.1918315,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.80579144,2.3841858e-07
Budapesti Nagybani Piac Zrt.,Issuer,10759028243,0,0.004830805,0.118784286,-0.24430388,0.2941939,1.3450017,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7609783,1.1920929e-07
Budapest XXI. Kerület Csepel Önkormányzata Csepeli Csodakút Egyesített Óvoda,Issuer,16916485243,0,-0.005057907,0.107461296,-0.22819619,0.3016521,1.2171317,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7839764,1.1920929e-07
MFB Magyar Fejlesztési Bank Zártkörűen Működő Részvénytársaság,Issuer,10644371244,3,-0.02254539,0.18163706,-0.68690044,0.4761095,2.0707586,15,0.027331161084699972,0.057437434535494866,0.004679072648069816,0.010309278350515464,0.4459770114942529,0.45906767,1.1920929e-07
Köztársasági Elnöki Hivatal,Issuer,15300021241,0,-0.0075296354,0.101854645,-0.2461816,0.2612102,1.1554981,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.78892976,2.3841858e-07
Budapest Főváros IV. Kerület Újpest Önkormányzata|Vasvár Város Önkormányzata|UV Újpesti Vagyonkezelő Zártkörűen Működő Részvénytársaság|Fonyódi Városfejlesztési és Városüzemeltetési Nonprofit Közhasznú Korlátolt Felelősségű Társaság|Nyergesújfalu Város Önkormányzata|Tapolca Város Önkormányzata|Budakeszi Város Önkormányzat|Siklós Város Önkormányzata|Tápiószecső Nagyközség Önkormányzata|Fonyód Város Önkormányzata|Budafok-Tétény Budapest XXII. Kerület Önkormányzata,Issuer,15735674241|15733816218|10804001441|23793121214|15729796211|15734161219|15730095213|15724045202|15730796213|15731405214|15735856243,0,-0.01224269,0.10279458,-0.23610139,0.29715994,1.1712071,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7590934,-1.1920929e-07
Közép- és Kelet-európai Történelem és Társadalom Kutatásáért Alapítvány,Issuer,18237010243,3,-0.04241148,0.29409435,-0.8102986,0.9016245,3.361718,15,0.0,0.00038713382008471304,0.002795653229786095,0.005154639175257732,0.24341279799247176,0.41038114,0.0
Magyar Agrár- és Élettudományi Egyetem|Károly Róbert Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság|Gödöllői Királyi Kastély Közhasznú Nonprofit Kft.,Issuer,19294784213|18574966210|18665161213,0,-0.0056607714,0.10920147,-0.24429645,0.23782668,1.2371324,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7964798,-1.7881393e-07
Magyar Közlöny Lap- és Könyvkiadó Kft.,Issuer,10897706242,0,-0.004592493,0.10751735,-0.21308264,0.3316895,1.217529,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.79175556,0.0
Székesfehérvár Megyei Jogú Város Önkormányzata,Issuer,15726999207,0,0.0015504317,0.10355535,-0.20630549,0.32625997,1.1717263,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.8005138,0.0
Magyar Tudományos Akadémia Létesítménygazdálkodási Központ|Akadémiai Óvoda és Bölcsőde|Magyar Tudományos Akadémia Üdülési Központ,Issuer,15318406243|15323424241|15300234241,0,-0.0023625712,0.10230088,-0.23005551,0.26877263,1.1577109,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.80802774,-5.9604645e-08
Budapest Főváros XVII. kerület Rákosmente Önkormányzata,Issuer,15735801242,0,-0.00085954135,0.10896268,-0.22370072,0.24929756,1.2328104,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7989822,-2.3841858e-07
Magyar Művészeti Akadémia Titkársága|Magyar Építészeti Múzeum és Műemlékvédelmi Dokumentációs Központ|Pesti Vigadó Nonprofit Korlátolt Felelősségű Társaság|Műcsarnok Közhasznú Nonprofit Korlátolt Felelősségű Társaság|MMA Művészetelméleti és Módszertani Kutatóintézet,Issuer,15795506242|15838320241|24955461241|20772776242|15825476243,0,0.0008250396,0.11247715,-0.22988406,0.29770222,1.272568,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.79098135,-5.9604645e-08
Eger Megyei Jogú Város Önkormányzata,Issuer,15729325210,0,-0.0065074153,0.09558948,-0.20694865,0.23570289,1.0839747,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7921485,-2.3841858e-07
Eötvös Loránd Kutatási Hálózat Titkársága|Ökológiai Kutatóközpont|Bölcsészettudományi Kutatóközpont|Csillagászati és Földtudományi Kutatóközpont|Szegedi Biológiai Kutatóközpont|Állatorvostudományi Kutatóintézet|Közgazdaság- és Regionális Tudományi Kutatóközpont|Természettudományi Kutatóközpont|Rényi Alfréd Matematikai Kutatóintézet|Számítástechnikai és Automatizálási Kutatóintézet|Kísérleti Orvostudományi Kutatóintézet|Balatoni Limnológiai Kutatóintézet|Nyelvtudományi Kutatóközpont|Földfizikai és Űrtudományi Kutatóintézet|Agrártudományi Kutatóközpont,Issuer,15840572141|15300540243|15300629243|15300320243|15300564206|15846059242|15300681243|15329499243|15300337241|15300399243|15300526242|15846066219|15300571242|15846073208|15300519207,0,-0.0017317049,0.10815749,-0.21911107,0.2625611,1.2238193,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7901576,-1.7881393e-07
BVH Budapesti Városüzemeltetési Holding Zártkörűen Működő Részvénytársaság|Budapesti Közlekedési Zártkörűen Működő Részvénytársaság|Fővárosi Közterület-fenntartó Zártkörűen Működő Nonprofit Részvénytársaság|Budapest Gyógyfürdői és Hévizei Zrt.|Budapest Közút Zártkörűen Működő Részvénytársaság|Budapesti Temetkezési Intézet Nonprofit Zártkörűen Működő Részvénytársaság|Fővárosi Kertészeti Zártkörűen Működő Nonprofit Részvénytársaság|Fővárosi Vízművek Zártkörűen Működő Részvénytársaság,Issuer,23024216241|12154481444|12166602244|12165814244|23501894244|10987553241|10903894242|10898824244,0,-0.004255972,0.111369215,-0.2582285,0.24600759,1.2609186,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7935563,-2.9802322e-07
Szolnok Megyei Jogú Város Önkormányzata|Szolnoki Kistérség Többcélú Társulása Egyesített Szociális Intézménye|Damjanich János Múzeum|Szolnoki Sportcentrum Nonprofit Kft|Aba-Novák Agóra Kulturális Központ Nonprofit és Közhasznú Kft|RepTár Szolnok Nonprofit Kft.|Verseghy Ferenc Könyvtár és Közművelődési Intézmény|Szent Tamás Görögkatolikus Óvoda és Általános Iskola|Újszász Városi Önkormányzat|Szolnoki Kistérség Többcélú Társulása Humán Szolgáltató Központ|Szolnok Megyei Jogú Város Intézményszolgálata,Issuer,15732729216|15578019216|15576529216|21064371216|18826933216|25439836216|15576512216|18039568116|15733050216|15578026116|15577362216,0,-0.0016822796,0.10376055,-0.20814615,0.23596762,1.1740708,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7848786,-5.9604645e-08
Zalaegerszeg Megyei Jogú Város Önkormányzata|Zalaegerszeg Megyei Jogú Város Polgármesteri Hivatala|Zalaegerszegi Belvárosi I. számú Óvoda|Zalaegerszegi Egyesített Bölcsődék|Zalaegerszegi Szociális Társulás|Zalaegerszegi Belvárosi II. számú Óvoda|Deák Ferenc Megyei és Városi Könyvtár|Városi Sportlétesítmény Gondnokság Intézménye|Hevesi Sándor Színház|Keresztury Dezső Városi Művelődési Központ|Göcseji Múzeum,Issuer,15734453220|15432704220|16898664220|16898592220|15819732120|16898671220|15433107220|15558482220|15435068220|15560988220|15433114220,0,-0.006097057,0.10994444,-0.24087365,0.29293352,1.2457906,149,0.0,0.0566708907337829,0.0027405559245667,0.005154639175257732,0.43400447427293065,0.7874684,0.0
