Node,Type,Tax_ID,Community,Embedding_Mean,Embedding_Std,Embedding_Min,Embedding_Max,Embedding_L2_Norm,Community_Size,Betweenness_Centrality,Eigenvector_Centrality,PageRank,Degree_Centrality,Closeness_Centrality,Avg_Similarity_To_Others,Max_Similarity_To_Others
NYÍRVV Nyíregyházi Városüzemeltető és Vagyonkezelő Nonprofit Kft.,Issuer,10363315215,8,0.0023323111,0.21071771,-0.43835026,0.5216347,2.3841448,16,0.009108633303121644,0.04816211694576289,0.0019701294893397937,0.005089058524173028,0.2577049180327869,0.37297508,-5.9604645e-08
Gombai Református Egyházközség,Issuer,19829692113,2,-0.0131247435,0.24164145,-0.67876875,0.53185475,2.7378905,17,0.0,0.003669039094971444,0.0012658773224654884,0.002544529262086514,0.232132309509746,0.3667617,1.1920929e-07
Balmazújváros Város Önkormányzata,Issuer,15728506209,7,-0.017393503,0.23537165,-0.61071193,0.6195585,2.6701875,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.3995844,0.0
Északi Agrárszakképzési Centrum,Issuer,15823254215,7,-0.022152469,0.23607849,-0.5565651,0.5816713,2.6826563,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.40560716,-1.1920929e-07
Veresegyház Város Önkormányzata,Issuer,15730576213,4,6.6196546e-05,0.22523923,-0.566736,0.6556945,2.548291,32,0.0,0.02038099970963652,0.0011835582803433908,0.002544529262086514,0.2160527762506872,0.41574794,0.0
Derecske Város Önkormányzata,Issuer,15728427209,7,-0.028270733,0.23899679,-0.6499647,0.5572274,2.7227914,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.3957164,0.0
Budapest Főváros IV. Kerület Újpest Önkormányzata,Issuer,15735674241,1,0.037113518,0.24804929,-0.5955327,0.6027987,2.837596,35,0.0,0.0067124911442371735,0.00115916343168618,0.002544529262086514,0.19719016557952834,0.39836,-1.1920929e-07
Budapest Főváros Vagyonkezelő Központ Zrt.,Issuer,12006003241,10,0.022521932,0.267478,-0.59862214,0.7385077,3.0368764,37,0.00991906343662947,0.0033552390945177928,0.0022395021548507095,0.005089058524173028,0.21918572225320693,0.37559578,-2.3841858e-07
Fertőszentmiklós Városi Önkormányzat,Issuer,15727990208,5,0.0072815707,0.19425383,-0.5100074,0.38283548,2.1992748,36,0.0025855191916098206,0.076189236852548,0.0019264455566622317,0.005089058524173028,0.2566949706074461,0.42474446,0.0
Petőfi Irodalmi Múzeum,Issuer,15321161241,10,-0.0037591625,0.25221094,-0.6444497,0.75316066,2.8537579,37,0.0,0.0030253825859485593,0.001276759530568018,0.002544529262086514,0.2167677881963596,0.3860987,2.3841858e-07
Esztár Község Önkormányzata,Issuer,15728829209,7,-0.026378259,0.23476242,-0.6025914,0.55489385,2.6727471,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.41074795,1.1920929e-07
Tatabánya Megyei Jogú Város Önkormányzata,Issuer,15729590211,6,-0.0029365858,0.20980854,-0.57273096,0.5844634,2.373945,25,0.0,0.016241661012806174,0.0011401317914234669,0.002544529262086514,0.22016806722689075,0.401054,0.0
Dombóvár Város Önkormányzata,Issuer,15733555217,5,-0.025061857,0.19238842,-0.5283605,0.3825683,2.1950169,36,0.0,0.033152482328318966,0.0011653312086282869,0.002544529262086514,0.24304267161410018,0.42569667,2.3841858e-07
Budapest Közút Zártkörűen Működő Részvénytársaság,Issuer,23501894244,1,0.019316774,0.20273818,-0.5042642,0.5314746,2.3041086,35,0.09926341470176905,0.15839391553998125,0.0051103757019579504,0.015267175572519085,0.2979529946929492,0.39755374,-2.3841858e-07
Füzesabonyi Városüzemeltetési Korlátolt Felelősségű Társaság,Issuer,14565258210,3,0.0017509747,0.19819981,-0.4980443,0.4611087,2.2424624,39,0.0,0.050872974103341524,0.0011789704408357656,0.002544529262086514,0.2267743796884016,0.44698808,0.0
Hajdúböszörményi Torna Egylet,Issuer,19124973109,7,-0.026449496,0.24185728,-0.61522406,0.5562184,2.7526166,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.41114017,0.0
BIHARNAGYBAJOM KÖZSÉGI ÖNKORMÁNYZAT,Issuer,15728692209,7,-0.021889089,0.23530312,-0.6212004,0.568397,2.6736448,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.4001745,-2.9802322e-07
Alsóörs Község Önkormányzata|Felsőörs község Önkormányzata,Issuer,15734013219|15734116219,3,-0.005060236,0.19959879,-0.4653793,0.46039194,2.258928,39,0.0,0.050872974103341524,0.0011789704408357656,0.002544529262086514,0.2267743796884016,0.4498305,0.0
Esztergom Város Önkormányzat,Issuer,15729600211,0,0.014177049,0.19636384,-0.41340408,0.45529407,2.2273858,34,0.0,0.04303675452422904,0.001141825007932422,0.002544529262086514,0.23774954627949182,0.44588557,1.1920929e-07
Budapest Főváros XVIII. kerület Pestszentlőrinc-Pestszentimre Önkormányzata,Issuer,15735818243,1,0.043174364,0.25078118,-0.598362,0.68200654,2.8790047,35,0.0,0.0067124911442371735,0.00115916343168618,0.002544529262086514,0.19719016557952834,0.3910993,-2.3841858e-07
BMSK Sport Közhasznú Nonprofit Korlátolt Felelősségű Társaság|Eszterházy Károly Egyetem,Issuer,23007266242|15834481210,10,-0.00744377,0.25403708,-0.63810754,0.8570898,2.875335,37,0.0,0.0030253825859485593,0.001276759530568018,0.002544529262086514,0.2167677881963596,0.38484627,0.0
Baracska Község Önkormányzata,Issuer,15362814207,11,0.0064788475,0.29632762,-0.6694179,0.7269032,3.3533654,25,0.0,0.0018098859802956676,0.0013210811919950965,0.002544529262086514,0.17489986648865152,0.3906697,2.3841858e-07
Bükkzsérc Község Önkormányzata|Cserépfalu Község Önkormányzata|Noszvaj Községi Önkormányzat|Bogács Község Önkormányzata,Issuer,15348733205|15348740205|15729318210|15725802205,9,-0.007521757,0.32156482,-0.79013616,0.75262815,3.6390858,50,0.0,2.1897955183491293e-05,0.0013268139364092221,0.002544529262086514,0.13990744037023853,0.36723083,-2.9802322e-07
"SZILVÁSI Építő, Beruházó, Kereskedő és Szolgáltató Korlátolt Felelősségű Társaság",Winner,"14927393405,HU17783460",9,-0.016893683,0.33265918,-0.8065805,0.76856947,3.768459,50,0.07990600820480864,0.00019397954693265002,0.022269019467945517,0.050890585241730284,0.16259826230864707,0.35694474,1.1920929e-07
Écs Községi Önkormányzat,Issuer,15370282208,0,0.015084462,0.19871782,-0.49841127,0.4957812,2.2547038,34,0.0,0.04303675452422904,0.001141825007932422,0.002544529262086514,0.23774954627949182,0.4359461,-2.3841858e-07
BMSK Sport Közhasznú Nonprofit Korlátolt Felelősségű Társaság|Országos Kórházi Főigazgatóság,Issuer,23007266242|15845883243,9,-0.024364473,0.285062,-0.8673336,0.7011461,3.2368667,50,0.0,0.0003201592055920191,0.0013109774803642359,0.002544529262086514,0.18741058655221746,0.3735985,0.0
Békés Megyei Kormányhivatal,Issuer,15789264204,7,-0.030070137,0.24764186,-0.6286637,0.5789593,2.8223271,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.40609828,1.1920929e-07
NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Erdőkürt Község Önkormányzata|Vanyarc Községi Önkormányzat|Mátraszőlős Község Önkormányzata|Erdőtarcsa Község Önkormányzata|Kálló Község Önkormányzata|Pásztó Városi Önkormányzat|Tar Község Önkormányzata,Issuer,24290188241|15735533212|15735351212|15735540112|15452063112|15450872112|15735313212|15735344212,4,0.0023101042,0.23797797,-0.53504294,0.65528107,2.6925402,32,0.0,0.02038099970963652,0.0011835582803433908,0.002544529262086514,0.2160527762506872,0.42051166,2.3841858e-07
Sopron Megyei Jogú Város Önkormányzata,Issuer,15728049208,6,-0.013373401,0.20661888,-0.5463684,0.46157885,2.3425171,25,0.0027001472148403317,0.049394143341125143,0.0019247523401532767,0.005089058524173028,0.253058596265293,0.40535125,2.3841858e-07
ACÉLMAX Szolgáltató és Kereskedelmi Zártkörűen Működő Részvénytársaság,Issuer,24794534205,9,-0.020697828,0.2827609,-0.86429024,0.75385374,3.2076333,50,0.0,0.0003201592055920191,0.0013109774803642359,0.002544529262086514,0.18741058655221746,0.36675668,1.1920929e-07
Országos Kórházi Főigazgatóság,Issuer,15845883243,10,-0.0216557,0.22917375,-0.67084616,0.49669406,2.6043553,37,0.019019710610499518,0.03617786491426753,0.0020613800792978277,0.005089058524173028,0.254698639014906,0.35918823,1.1920929e-07
Országos Rendőr-főkapitányság,Issuer,15720890251,7,-0.027682194,0.23270422,-0.6181629,0.55778146,2.6513104,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.4090429,-5.9604645e-08
Tiszavasvári Város Önkormányzata,Issuer,15732468215,7,-0.024626471,0.24608943,-0.63856345,0.5518708,2.7980902,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.4148748,-3.5762787e-07
MEZŐKÖVESD ZSÓRY FUTBALL CLUB KORLÁTOLT FELELŐSSÉGŰ TÁRSASÁG,Issuer,23497801205,9,-0.023033626,0.2970371,-0.8955498,0.7414022,3.37068,50,0.0,0.0003201592055920191,0.0013109774803642359,0.002544529262086514,0.18741058655221746,0.37132278,-5.9604645e-08
Sárbogárd Város Önkormányzata,Issuer,15727330207,6,0.0014592079,0.21461762,-0.5629676,0.5250733,2.4281774,25,0.0,0.016241661012806174,0.0011401317914234669,0.002544529262086514,0.22016806722689075,0.39495245,0.0
Győrzámoly Község Önkormányzata,Issuer,15727794208,0,0.009792834,0.19669579,-0.43925846,0.5253497,2.228115,34,0.0,0.04303675452422904,0.001141825007932422,0.002544529262086514,0.23774954627949182,0.42339405,-5.9604645e-08
Zirc Városi Önkormányzat,Issuer,15734006219,6,-0.00097449915,0.21390603,-0.5930127,0.567748,2.4200957,25,0.0042289529614104385,0.06711463511614771,0.0019383915723607554,0.005089058524173028,0.24244293645897594,0.41606954,0.0
Zalaegerszeg Megyei Jogú Város Önkormányzata|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Issuer,15734453220|14605749244,0,0.0032209028,0.19123568,-0.46162954,0.5859647,2.1638916,34,0.0024494872984163656,0.09390972862757056,0.0019400847888697106,0.005089058524173028,0.2524084778420039,0.4520317,0.0
Mátészalka Város Önkormányzata|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Issuer,15731807215|14605749244,3,0.0003268863,0.20989701,-0.49332142,0.49723879,2.3747165,39,0.0,0.050872974103341524,0.0011789704408357656,0.002544529262086514,0.2267743796884016,0.4375076,0.0
Oroszlányi Ingatlankezelő és Hasznosító Zártkörűen Működő Részvénytársaság,Issuer,25804478211,5,-0.017639283,0.19354731,-0.57514346,0.3906837,2.1988127,36,0.0,0.033152482328318966,0.0011653312086282869,0.002544529262086514,0.24304267161410018,0.42131782,-5.9604645e-08
Hajdúsámson Város Önkormányzata,Issuer,15728544209,7,-0.025591303,0.23616965,-0.5832909,0.51842684,2.6875956,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.41379768,0.0
"Velencei-tó és Térsége, Váli-völgy, Vértes Térségi Fejlesztési Tanács",Issuer,18491139107,11,0.009554466,0.23190986,-0.54741114,0.618954,2.6259863,25,0.017157438567504086,0.018051546993101842,0.0020805023235200863,0.005089058524173028,0.2259919493962047,0.3788857,1.1920929e-07
Tiszafüred Város Önkormányzata,Issuer,15733108216,7,-0.033619523,0.24845436,-0.6066698,0.57561207,2.8365576,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.41407785,1.1920929e-07
Komádi Városi Önkormányzat,Issuer,15728458209,7,-0.021610618,0.23308407,-0.6120829,0.5446846,2.6483555,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.40632784,-1.7881393e-07
NFSI Nemzeti Fejlesztési és Stratégiai Intézet Nonprofit Kft.|Klebelsberg Központ,Issuer,25118764241|15799658241,7,-0.023247777,0.25652072,-0.6316433,0.6337509,2.9140942,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.4078473,1.1920929e-07
Országos Gyermekvédelmi Szakszolgálat,Issuer,15372246109,7,-0.027279297,0.23582625,-0.58890384,0.491884,2.6858606,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.41426203,-5.9604645e-08
NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Mikófalva Községi Önkormányzat|Mád Község Önkormányzata|Mezőzombor Község Önkormányzata|Szerencs Város Önkormányzata|Bükkszentmárton Községi Önkormányzat|Bekölce Község Önkormányzata|Mónosbél Községi Önkormányzat|Balaton Községi Önkormányzat|Legyesbénye Község Önkormányzata|Bekecs Község Önkormányzata|Rátkai Német Nemzetiségi Települési Önkormányzat,Issuer,24290188241|15381598110|15726339205|15726353205|15726391205|15381581110|15379092210|15381608110|15379054210|15726322205|15726298205|15726384205,8,0.00064954907,0.22922903,-0.5123052,0.5465148,2.5934408,16,0.0,0.005125362421533851,0.0012090151413058489,0.002544529262086514,0.2280905397562391,0.37840605,-5.9604645e-08
Társadalmi Infrastruktúra Fejlesztő Nonprofit Korlátolt Felelősségű Társaság,Issuer,18549878242,7,-0.025343683,0.2353022,-0.6009112,0.5913483,2.6775374,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.4037322,0.0
Celldömölk Város Önkormányzata,Issuer,15733593218,5,-0.030401573,0.19977067,-0.5927658,0.35489127,2.286169,36,0.0,0.033152482328318966,0.0011653312086282869,0.002544529262086514,0.24304267161410018,0.43236348,1.1920929e-07
VOLÁNBUSZ Közlekedési Zártkörűen Működő Részvénytársaság,Issuer,10824346244,9,-0.0052464297,0.32459122,-0.7143565,0.7989705,3.6728103,50,0.0,2.1897955183491293e-05,0.0013268139364092221,0.002544529262086514,0.13990744037023853,0.36597613,-5.9604645e-08
Újbuda Prizma Szociális Fejlesztési és Foglalkoztatási Közhasznú Nonprofit Kft.,Issuer,21185023243,1,0.03407436,0.2462022,-0.5335271,0.58741206,2.8120105,35,0.0,0.0067124911442371735,0.00115916343168618,0.002544529262086514,0.19719016557952834,0.39661437,0.0
Budapest Főváros XVI. kerületi Önkormányzat,Issuer,15735791242,4,-0.0020225914,0.21032158,-0.6028092,0.51878107,2.379627,32,0.01610281414358208,0.10440645614129702,0.0027664386100104887,0.0076335877862595426,0.27234927234927236,0.40163076,0.0
Kőszeg Város Önkormányzata,Issuer,15733627218,5,-0.013363263,0.19884776,-0.5672142,0.51335764,2.25478,36,0.0050745532280794805,0.0840254564316605,0.001963590989565575,0.005089058524173028,0.25974884335756776,0.43069908,-1.7881393e-07
Pusztazámor Községi Önkormányzat,Issuer,15734886213,11,-0.0020899829,0.31424105,-0.7497266,0.65877724,3.5553105,25,0.0,0.0018098859802956676,0.0013210811919950965,0.002544529262086514,0.17489986648865152,0.39719924,-1.1920929e-07
NÖF Nemzeti Örökségvédelmi Fejlesztési Nonprofit Korlátolt Felelősségű Társaság,Issuer,23176605243,9,-0.008440823,0.32995754,-0.77781254,0.77901125,3.7342644,50,0.0,2.1897955183491293e-05,0.0013268139364092221,0.002544529262086514,0.13990744037023853,0.36192024,-1.1920929e-07
Hajdúböszörményi Tankerületi Központ,Issuer,15835145209,7,-0.026622867,0.23544672,-0.6092477,0.5233944,2.6807506,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.4124889,-1.1920929e-07
Vértesacsa Község Önkormányzata,Issuer,15727086207,0,0.0077023376,0.19704257,-0.4576008,0.500349,2.2309847,34,0.0,0.04303675452422904,0.001141825007932422,0.002544529262086514,0.23774954627949182,0.4475868,-1.1920929e-07
Komló Város Önkormányzat,Issuer,15724100202,6,-0.004479797,0.20038846,-0.51161927,0.49731404,2.2677033,25,0.008812109498356209,0.09243089786535419,0.0026858666881872215,0.0076335877862595426,0.2668024439918534,0.40377566,1.1920929e-07
Ajkai Innovációs és Szolgáltató Központ Korlátolt Felelősségű Társaság,Issuer,25556096219,0,0.006316019,0.20500745,-0.46192294,0.5049871,2.320495,34,0.0,0.04303675452422904,0.001141825007932422,0.002544529262086514,0.23774954627949182,0.43908042,2.3841858e-07
Tiszakécske Város Önkormányzata,Issuer,15724650203,2,-0.01407608,0.23597026,-0.62641174,0.5454766,2.6744447,17,0.0,0.003669039094971444,0.0012658773224654884,0.002544529262086514,0.232132309509746,0.367203,-1.1920929e-07
Pécs Megyei Jogú Város Önkormányzata,Issuer,15735612202,6,-0.006366378,0.21070074,-0.5204692,0.55218977,2.3848946,25,0.0,0.016241661012806174,0.0011401317914234669,0.002544529262086514,0.22016806722689075,0.4033413,-5.9604645e-08
Felsőörs község Önkormányzata,Issuer,15734116219,0,0.014581658,0.18848042,-0.44272062,0.62337,2.1387844,34,0.0024494872984163656,0.09390972862757056,0.0019400847888697106,0.005089058524173028,0.2524084778420039,0.44761297,0.0
Kaposvár Megyei Jogú Város Önkormányzata,Issuer,15731591214,5,-0.028342249,0.19066931,-0.6000991,0.37216657,2.180879,36,0.0,0.033152482328318966,0.0011653312086282869,0.002544529262086514,0.24304267161410018,0.42245573,-1.1920929e-07
Pápa Város Önkormányzata,Issuer,15734178219,6,-0.014816519,0.2045348,-0.49774992,0.59575963,2.3201108,25,0.012003653404330248,0.10026711744446667,0.002723012121090565,0.0076335877862595426,0.27010309278350514,0.39909393,-2.9802322e-07
Közép-Tisza-vidéki Vízügyi Igazgatóság|Országos Vízügyi Főigazgatóság,Issuer,15308469216|15796019241,2,-0.0073494622,0.23879941,-0.6857819,0.5921566,2.7029862,17,0.0,0.003669039094971444,0.0012658773224654884,0.002544529262086514,0.232132309509746,0.36360067,-5.9604645e-08
Szociális és Gyermekvédelmi Főigazgatóság,Issuer,15802107241,10,-0.0062357094,0.2297893,-0.54847735,0.63093346,2.6007261,37,0.047075143284810265,0.00839812702715591,0.0022021047416127134,0.005089058524173028,0.2527331189710611,0.3503179,1.1920929e-07
NFSI Nemzeti Fejlesztési és Stratégiai Intézet Nonprofit Kft.|Nemzeti Adó- és Vámhivatal,Issuer,25118764241|15789934251,7,-0.02936808,0.22359027,-0.59084153,0.42843574,2.5513625,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.40503952,1.1920929e-07
Berettyóújfalui Tankerületi Központ,Issuer,15835365209,7,-0.021715503,0.23835985,-0.5834387,0.59391874,2.7079022,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.40203625,-5.9604645e-08
Békéscsabai Tankerületi Központ,Issuer,15835004204,7,-0.020985145,0.24660634,-0.64706904,0.57103056,2.8001156,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.4091993,1.1920929e-07
Budapest Közút Zártkörűen Működő Részvénytársaság|Fővárosi Vízművek Zártkörűen Működő Részvénytársaság,Issuer,23501894244|10898824244,3,-0.0013058828,0.20099454,-0.46858552,0.46627975,2.2740417,39,0.0,0.050872974103341524,0.0011789704408357656,0.002544529262086514,0.2267743796884016,0.45833662,1.1920929e-07
Polgár Város Önkormányzata,Issuer,15728599209,9,-0.011727203,0.32372436,-0.7534144,0.76066864,3.6649256,50,0.0,2.1897955183491293e-05,0.0013268139364092221,0.002544529262086514,0.13990744037023853,0.36164606,-5.9604645e-08
Terézvárosi Vagyonkezelő Nonprofit Zrt.|Budapest Főváros VI. Kerület Terézváros Önkormányzata,Issuer,12098336242|15735698242,1,0.0417952,0.25656623,-0.5902738,0.70529073,2.9409783,35,0.0,0.0067124911442371735,0.00115916343168618,0.002544529262086514,0.19719016557952834,0.39520714,0.0
Várpalota Város Önkormányzata,Issuer,15734123219,0,0.012286408,0.19432208,-0.46461025,0.63503754,2.2028935,34,0.0024494872984163656,0.09390972862757056,0.0019400847888697106,0.005089058524173028,0.2524084778420039,0.43893752,0.0
Csorna Város Önkormányzata,Issuer,15728018208,5,-0.025986025,0.20165667,-0.58124185,0.41968802,2.3003495,36,0.0,0.033152482328318966,0.0011653312086282869,0.002544529262086514,0.24304267161410018,0.43383852,-2.9802322e-07
Békés Város Önkormányzata,Issuer,15725060204,5,-0.021864355,0.19331428,-0.5441334,0.39538407,2.201046,36,0.0,0.033152482328318966,0.0011653312086282869,0.002544529262086514,0.24304267161410018,0.42884818,-1.1920929e-07
"Budapest Főváros XV. Kerület Rákospalota, Pestújhely, Újpalota Önkormányzata",Issuer,15735784242,4,0.0064790566,0.24063896,-0.5372527,0.7321725,2.7235057,32,0.0,0.02038099970963652,0.0011835582803433908,0.002544529262086514,0.2160527762506872,0.4143342,0.0
Debreceni Egyetem,Issuer,15329750409,8,-0.013720472,0.23904173,-0.6076213,0.5096292,2.7088997,16,0.005942341474561176,0.0104981068627412,0.0021343603523505447,0.005089058524173028,0.2498410680228862,0.378479,-1.1920929e-07
Emberi Erőforrások Minisztériuma Debreceni Javítóintézete,Issuer,15308696209,7,-0.025256347,0.24005784,-0.62689525,0.52453214,2.7309344,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.4112401,1.1920929e-07
Székesfehérvár Megyei Jogú Város Önkormányzata,Issuer,15726999207,11,-0.008382273,0.20723999,-0.5509976,0.44129217,2.34657,25,0.055536303548582765,0.05120402932142081,0.002865122872249896,0.0076335877862595426,0.26043737574552683,0.39169478,-1.1920929e-07
NFSI Nemzeti Fejlesztési és Stratégiai Intézet Nonprofit Kft.|Közbeszerzési és Ellátási Főigazgatóság,Issuer,25118764241|15329396241,10,-0.0021237498,0.24608906,-0.56751686,0.7641114,2.7842834,37,0.0,0.0030253825859485593,0.001276759530568018,0.002544529262086514,0.2167677881963596,0.3949351,0.0
Körösszakál Községi Önkormányzat,Issuer,15375177209,7,-0.01866358,0.23665412,-0.6028552,0.47929424,2.6857488,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.39385614,1.1920929e-07
Lenti Város Önkormányzata,Issuer,15734477220,5,-0.02499768,0.18911374,-0.5823324,0.3514739,2.1581886,36,0.0,0.033152482328318966,0.0011653312086282869,0.002544529262086514,0.24304267161410018,0.4341173,-1.7881393e-07
Pest Megyei Rendőr-főkapitányság,Issuer,15720120251,10,0.023849428,0.32340267,-0.6909674,0.8243447,3.6688192,37,0.0,0.00032985650856923334,0.001343453284181169,0.002544529262086514,0.1673052362707535,0.38628927,0.0
TATK Tokaj Aktív Turisztikai Központ Korlátolt Felelősségű Társaság,Issuer,26611064241,10,0.0029554507,0.2660031,-0.5887192,0.8727661,3.0096676,37,0.0,0.0030253825859485593,0.001276759530568018,0.002544529262086514,0.2167677881963596,0.38997763,0.0
Solymár Nagyközség Önkormányzata,Issuer,15730136213,4,0.01258673,0.20258832,-0.46067083,0.46655205,2.296445,32,0.003957392631388393,0.06341775423386556,0.0019446726283773356,0.005089058524173028,0.24826279216677194,0.41553578,1.1920929e-07
NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|DMRV Duna Menti Regionális Vízmű Zártkörűen Működő Társaság,Issuer,24290188241|10863877244,4,-0.0006263796,0.22049585,-0.46491995,0.6076734,2.4946358,32,0.0,0.02038099970963652,0.0011835582803433908,0.002544529262086514,0.2160527762506872,0.4255433,1.1920929e-07
Lovasberény Község Önkormányzata,Issuer,15727426207,11,0.008777048,0.3102617,-0.7722386,0.7050338,3.5116148,25,0.0,0.0018098859802956676,0.0013210811919950965,0.002544529262086514,0.17489986648865152,0.39403275,0.0
Edelény Város Önkormányzata,Issuer,15725596205,3,-0.00061057135,0.20205373,-0.5054261,0.4527037,2.2859874,39,0.0,0.050872974103341524,0.0011789704408357656,0.002544529262086514,0.2267743796884016,0.43929443,-5.9604645e-08
NFSI Nemzeti Fejlesztési és Stratégiai Intézet Nonprofit Kft.|Óbudai Egyetem,Issuer,25118764241|15773063241,10,0.03744434,0.33277008,-0.6889021,0.83078086,3.788623,37,0.0,0.00032985650856923334,0.001343453284181169,0.002544529262086514,0.1673052362707535,0.37278673,0.0
Csákberény Község Önkormányzat,Issuer,15362175207,11,0.0071780114,0.3155732,-0.7987158,0.71414024,3.5712264,25,0.0,0.0018098859802956676,0.0013210811919950965,0.002544529262086514,0.17489986648865152,0.39382076,2.3841858e-07
Gelej Község Önkormányzata,Issuer,15546577205,9,-0.018425532,0.27738705,-0.8317653,0.7547396,3.1451921,50,0.0,0.0003201592055920191,0.0013109774803642359,0.002544529262086514,0.18741058655221746,0.3721872,-1.1920929e-07
Szabadkígyós Község Önkormányzat,Issuer,15725589204,7,-0.024299676,0.24732327,-0.58326113,0.474407,2.8116167,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.39671504,-5.9604645e-08
Vatta Község Önkormányzata,Issuer,15725895205,9,-0.020850912,0.2883823,-0.91628766,0.72174686,3.2711902,50,0.0,0.0003201592055920191,0.0013109774803642359,0.002544529262086514,0.18741058655221746,0.36722955,0.0
Úrhida Község Önkormányzat,Issuer,15364380207,11,0.008357504,0.31025717,-0.73832923,0.7615956,3.5114324,25,0.0,0.0018098859802956676,0.0013210811919950965,0.002544529262086514,0.17489986648865152,0.39199713,-1.7881393e-07
Országos Kórházi Főigazgatóság|Pécsi Tudományegyetem,Issuer,15845883243|15329798202,6,0.00085087866,0.2235814,-0.5748069,0.5825082,2.529553,25,0.0,0.016241661012806174,0.0011401317914234669,0.002544529262086514,0.22016806722689075,0.40188885,1.1920929e-07
Oroszlány Város Önkormányzata,Issuer,15729631211,6,-0.017994396,0.20763145,-0.5350076,0.5889499,2.3578868,25,0.0027001472148403317,0.049394143341125143,0.0019247523401532767,0.005089058524173028,0.253058596265293,0.39869097,2.3841858e-07
Körösszegapáti Nagyközségi Önkormányzat,Issuer,15373058209,7,-0.02577078,0.2287368,-0.56519836,0.4693249,2.6042345,48,0.0,0.005372744441207349,0.0013060558709431728,0.002544529262086514,0.2206625491297024,0.4141287,0.0
Budapest Főváros II. Kerületi Önkormányzat,Issuer,15735650241,1,0.022612764,0.2529823,-0.73548496,0.66318095,2.873579,35,0.0012313469210353412,0.010950704874455186,0.0019635334038119933,0.005089058524173028,0.21393576483396842,0.397795,-2.3841858e-07
Bánd Község Önkormányzata|Veszprém Megyei Jogú Város Önkormányzata|Márkó Község Önkormányzata,Issuer,15431404119|15734202219|15431428119,3,0.00088605494,0.20494106,-0.4500521,0.5034179,2.3186653,39,0.0,0.050872974103341524,0.0011789704408357656,0.002544529262086514,0.2267743796884016,0.44036543,2.3841858e-07
Szentistván Nagyközség Önkormányzata,Issuer,15725857205,9,-0.009450233,0.32662255,-0.77032095,0.77879226,3.6968586,50,0.0,2.1897955183491293e-05,0.0013268139364092221,0.002544529262086514,0.13990744037023853,0.36563304,2.3841858e-07
Pécsi Tudományegyetem,Issuer,15329798202,10,-0.003098037,0.24743651,-0.56785357,0.6833585,2.799644,37,0.052397818000641576,0.019596900107323963,0.0029989232863756993,0.0076335877862595426,0.24794952681388013,0.35930088,-2.3841858e-07
Zalaegerszeg Megyei Jogú Város Önkormányzata,Issuer,15734453220,0,0.009980587,0.20219855,-0.5519185,0.6267734,2.2904005,34,0.0024494872984163656,0.09390972862757056,0.0019400847888697106,0.005089058524173028,0.2524084778420039,0.45014757,1.1920929e-07
Ónod Község Önkormányzata,Issuer,15726047205,9,-0.011282946,0.33886814,-0.8413596,0.78962076,3.83598,50,0.0,2.1897955183491293e-05,0.0013268139364092221,0.002544529262086514,0.13990744037023853,0.36316112,-1.1920929e-07
