Node,Type,Tax_ID,Community,Embedding_Mean,Embedding_Std,Embedding_Min,Embedding_Max,Embedding_L2_Norm,Community_Size,Betweenness_Centrality,Eigenvector_Centrality,PageRank,Degree_Centrality,Closeness_Centrality,Avg_Similarity_To_Others,Max_Similarity_To_Others
TÖMB 2002 Szolgáltató Korlátolt Felelősségű Társaság,Winner,"22757937209,HU22757937",2,0.017712869,0.23238185,-0.6382598,0.9184237,2.636727,56,0.42734984832438583,0.05324076946179267,0.11514376572929384,0.25550660792951546,0.3157162726008345,0.40167987,1.1920929e-07
Jászfényszaru Város Önkormányzata,Issuer,15732877216,4,-0.020812541,0.18699354,-0.594174,0.54049736,2.128654,41,0.013096883158751054,0.07451051044080938,0.0036562338816911906,0.00881057268722467,0.275820170109356,0.47593802,-1.7881393e-07
Bélmegyer Község Önkormányzata,Issuer,15343154204,2,0.01673275,0.22044992,-0.53701794,0.7387179,2.5012805,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.4098017,-3.5762787e-07
Göd Város Önkormányzata,Issuer,15731106213,4,-0.023027375,0.2131143,-0.55285424,0.51494354,2.4251475,41,0.0,0.01951576614394379,0.002180965379693004,0.004405286343612335,0.2427807486631016,0.46253097,1.1920929e-07
Hosszúpályi Nagyközség Önkormányzata,Issuer,15728551209,3,-0.0042267246,0.17688997,-0.4256553,0.5327195,2.0018528,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.50654554,0.0
Bucsa Község Önkormányzata|Ecsegfalva Község Önkormányzata|Kertészsziget Község Önkormányzata,Issuer,15344863204|15344746204|15344753204,0,0.017355112,0.16311185,-0.4022329,0.44014212,1.8558164,44,0.0,0.03351039973678518,0.002124083767209687,0.004405286343612335,0.2812887236679058,0.49456406,0.0
Ostoros Községi Önkormányzat,Issuer,15728953210,3,-0.0077934107,0.18440999,-0.4909258,0.6243911,2.0882232,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.4898736,-1.7881393e-07
Gyomaendrőd Város Önkormányzata,Issuer,15725527204,0,0.017724842,0.1535054,-0.40108895,0.56261736,1.7482545,44,0.09938593863816746,0.03960569333700089,0.003811905778563271,0.00881057268722467,0.32756132756132755,0.3727951,0.0
Budapest Főváros XVII. kerület Rákosmente Önkormányzata,Issuer,15735801242,4,-0.0167158,0.20853966,-0.5190635,0.4730306,2.3669245,41,0.0,0.01951576614394379,0.002180965379693004,0.004405286343612335,0.2427807486631016,0.46797585,-5.9604645e-08
ALFÖLDVÍZ Regionális Víziközmű-szolgáltató Zártkörűen Működő Részvénytársaság,Issuer,13100887204,0,0.016262826,0.17465805,-0.41069365,0.4975211,1.9845778,44,0.0,0.03351039973678518,0.002124083767209687,0.004405286343612335,0.2812887236679058,0.4861362,0.0
Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Issuer,EKRSZ_35618302,0,0.011386294,0.15334521,-0.379711,0.33864704,1.7396791,44,0.03227620327677367,0.13302796333476097,0.005029953001324054,0.013215859030837006,0.3620414673046252,0.5104265,-5.9604645e-08
Budapest Főváros XII. kerület Hegyvidéki Önkormányzat,Issuer,EKRSZ_86128665,4,-0.024295058,0.2160493,-0.56155133,0.5258279,2.459725,41,0.0,0.01951576614394379,0.002180965379693004,0.004405286343612335,0.2427807486631016,0.45476618,-1.1920929e-07
Gyula Város Önkormányzata,Issuer,15725503204,0,0.016254017,0.15858833,-0.43931815,0.43730444,1.8036213,44,0.0,0.03351039973678518,0.002124083767209687,0.004405286343612335,0.2812887236679058,0.48568305,-2.9802322e-07
Szomor Község Önkormányzata,Issuer,15730019111,3,-0.0021433877,0.17660679,-0.4359536,0.59798807,1.9982247,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.50425273,2.3841858e-07
Szeged Megyei Jogú Város Önkormányzata,Issuer,15735629206,1,-0.0014008998,0.16248825,-0.44197613,0.38539186,1.8384131,42,0.009479392210578851,0.09951756359797578,0.0035637639709564725,0.00881057268722467,0.3238231098430813,0.515223,1.1920929e-07
Monorierdő Község Önkormányzata,Issuer,15736228113,3,-0.0029680305,0.18503512,-0.4430192,0.61331445,2.0937028,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.5075133,1.1920929e-07
Leányfalu Nagyközség Önkormányzata,Issuer,15731003213,2,0.02375345,0.23918045,-0.5446013,0.74673915,2.7193296,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.3976401,-5.9604645e-08
ACÉLMAX Szolgáltató és Kereskedelmi Zártkörűen Működő Részvénytársaság|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság|Sajókeresztúr Község Önkormányzata,Issuer,24794534205|14605749244|15726061205,3,-0.0044020615,0.16940568,-0.3959384,0.53619957,1.9172535,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.5122735,0.0
Őrtilos Község Önkormányzata,Issuer,15398453114,3,-0.0071129063,0.18686639,-0.46593815,0.5584277,2.1156828,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.5096638,0.0
Balatonkeresztúr Község Önkormányzata,Issuer,15396530214,3,-0.0021655178,0.18980934,-0.49387816,0.6767276,2.1475873,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.5056178,1.1920929e-07
Belváros-Lipótváros Budapest Főváros V. kerület Önkormányzat,Issuer,15735681241,4,-0.023971323,0.22074088,-0.61020535,0.50903744,2.5120807,41,0.0,0.01951576614394379,0.002180965379693004,0.004405286343612335,0.2427807486631016,0.4546644,-5.9604645e-08
Hajdú-Bihar Megyei Önkormányzat|Hortobágy Község Önkormányzata,Issuer,15728317209|15728647209,2,0.018414207,0.21800333,-0.55366695,0.67977476,2.4752092,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.41282728,-1.1920929e-07
Dunakiliti Község Önkormányzata,Issuer,15366894208,3,-0.005685686,0.18906148,-0.45529938,0.62022626,2.1399534,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.5133191,1.1920929e-07
Északi Agrárszakképzési Centrum,Issuer,15823254215,2,0.015461525,0.21303645,-0.513763,0.69384706,2.4165716,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.41024947,3.5762787e-07
Baracs Község Önkormányzata,Issuer,15727103207,3,-0.008073894,0.19371088,-0.4667779,0.68028235,2.1934912,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.50715846,-2.3841858e-07
Nemesvámos Község Önkormányzata,Issuer,15430283119,3,-0.0017153299,0.18519895,-0.47175413,0.62316036,2.0953767,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.52092105,-2.3841858e-07
Hajdúböszörmény Város Önkormányzata,Issuer,15728331209,2,0.017389283,0.20352168,-0.49829027,0.6319098,2.3109746,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.42190117,1.1920929e-07
Zalacsány község Önkormányzata,Issuer,15432577220,3,-0.004290176,0.19123027,-0.48239225,0.65439016,2.164068,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.51016223,0.0
Ebes Községi Önkormányzat,Issuer,15728379209,2,0.019175176,0.21959388,-0.561044,0.73220235,2.493875,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.40626562,-1.7881393e-07
Győr Megyei Jogú Város Önkormányzata,Issuer,15735595208,4,-0.003987467,0.15523763,-0.4017909,0.39469638,1.7568926,41,0.039762576313930556,0.09754898518183917,0.005077755142176767,0.013215859030837006,0.3486943164362519,0.47947758,-5.9604645e-08
Jászárokszállás Város Önkormányzata,Issuer,15732846216,3,-0.008063128,0.18444121,-0.459187,0.54412675,2.088707,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.5016627,0.0
Vésztő Város Önkormányzata,Issuer,15725352204,2,0.023824997,0.22347267,-0.5373972,0.72199446,2.5426328,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.41166386,0.0
Berettyóújfalui Tankerületi Központ,Issuer,15835365209,2,0.024459265,0.22534259,-0.57923335,0.6810497,2.5644348,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.40957323,0.0
Dabas Város Önkormányzata,Issuer,15730363213,3,-0.007330505,0.19703247,-0.4602721,0.6248328,2.23071,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.50253445,2.3841858e-07
Kecskemét Megyei Jogú Város Önkormányzata,Issuer,15724540203,3,-0.0049257614,0.1945339,-0.4634536,0.61016554,2.2016053,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.51881534,-1.7881393e-07
Füzesgyarmati Városgazdálkodási és Önkormányzati Vagyonkezelő Korlátolt Felelősségű Társaság,Issuer,24212401204,0,0.020945977,0.16877702,-0.3809795,0.4912997,1.9241427,44,0.0,0.03351039973678518,0.002124083767209687,0.004405286343612335,0.2812887236679058,0.48451826,0.0
Ságvár Község Önkormányzata,Issuer,15396183214,3,-0.0040994026,0.18172847,-0.43270245,0.54179054,2.056546,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.50488114,-2.9802322e-07
Dunakeszi Város Önkormányzata,Issuer,15731247213,4,-0.025048448,0.21282744,-0.5752789,0.48843592,2.4244869,41,0.0,0.01951576614394379,0.002180965379693004,0.004405286343612335,0.2427807486631016,0.46264502,1.1920929e-07
Nemesborzova Község Önkormányzata,Issuer,15442710115,2,0.022291232,0.22957224,-0.5493216,0.71113974,2.6095288,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.3979446,0.0
Magyar Posta Zártkörűen Működő Részvénytársaság,Issuer,10901232244,2,0.020769285,0.24014743,-0.6100747,0.74436396,2.7271001,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.41167897,0.0
Bük Város Önkormányzata,Issuer,15733768218,0,0.01392328,0.1496207,-0.4063935,0.49711427,1.7000785,44,0.006526376187678698,0.07803321903789538,0.0035546844993258678,0.00881057268722467,0.3157162726008345,0.52146786,1.1920929e-07
Zsadány Község Önkormányzata,Issuer,15344739104,0,0.014109599,0.16222228,-0.39831305,0.46148497,1.8422647,44,0.0,0.03351039973678518,0.002124083767209687,0.004405286343612335,0.2812887236679058,0.49304748,1.1920929e-07
Fonyód Város Önkormányzata,Issuer,15731405214,0,0.01828326,0.17211959,-0.39260173,0.47550476,1.9582664,44,0.0,0.03351039973678518,0.002124083767209687,0.004405286343612335,0.2812887236679058,0.48529333,-5.9604645e-08
Lébény Város Önkormányzata,Issuer,15727952208,1,0.0025996766,0.18232368,-0.38173735,0.5127062,2.0629668,42,0.0,0.04452281930111021,0.0020884954689582864,0.004405286343612335,0.28410513141426785,0.49807364,-2.9802322e-07
Hajdúböszörményi Városgazdálkodási Nonprofit Korlátolt Felelősségű Társaság,Issuer,11156624209,2,0.020945292,0.22675186,-0.591774,0.70333016,2.576326,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.40589502,-5.9604645e-08
Debrecen Megyei Jogú Város Önkormányzata,Issuer,15735588209,1,0.007758057,0.16027667,-0.41605258,0.4639851,1.8154465,42,0.17074396847505094,0.050618112901325917,0.0037763174803118705,0.00881057268722467,0.3323572474377745,0.34869498,1.1920929e-07
Békéscsaba Megyei Jogú Város Önkormányzata,Issuer,15725369204,0,0.01858754,0.15300798,-0.38650888,0.52550685,1.7438143,44,0.09938593863816746,0.03960569333700089,0.003811905778563271,0.00881057268722467,0.32756132756132755,0.3720298,0.0
BKK Budapesti Közlekedési Központ Zártkörűen Működő Részvénytársaság,Issuer,23028966444,4,-0.007023705,0.14341323,-0.42693704,0.34789503,1.6244801,41,0.07860928656177672,0.15254372947870476,0.006553023644174953,0.01762114537444934,0.40463458110516937,0.50398684,1.1920929e-07
"BMSK Beruházási, Műszaki Fejlesztési, Sportüzemeltetési és Közbeszerzési Zrt.",Issuer,12464780251,2,0.019525165,0.23442884,-0.54084295,0.7087453,2.6614428,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.40574634,0.0
DMRV Duna Menti Regionális Vízmű Zártkörűen Működő Társaság,Issuer,10863877244,4,-0.0216414,0.21546511,-0.59584033,0.4802371,2.4499748,41,0.0,0.01951576614394379,0.002180965379693004,0.004405286343612335,0.2427807486631016,0.46602842,2.3841858e-07
Vasútegészségügyi Szolgáltató Nonprofit Közhasznú Korlátolt Felelősségű Társaság,Issuer,18159422242,2,0.021467315,0.22781605,-0.5648442,0.7286731,2.5888622,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.40815917,0.0
Hajdú-Bihar Megyei Kormányhivatal,Issuer,15789312209,2,0.015930505,0.21405123,-0.5899781,0.7157684,2.428411,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.40546665,-2.3841858e-07
Eger Megyei Jogú Város Önkormányzata,Issuer,15729325210,3,-0.0031277034,0.19345719,-0.49789953,0.6480628,2.1890042,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.505631,0.0
NIF Nemzeti Infrastruktúra Fejlesztő zártkörűen működő Részvénytársaság,Issuer,11906522241,4,-0.009821936,0.14669463,-0.46530327,0.34461182,1.6633762,41,0.07860928656177672,0.15254372947870476,0.006553023644174953,0.01762114537444934,0.40463458110516937,0.51552886,-1.1920929e-07
Balassagyarmat Város Önkormányzata,Issuer,15735272212,4,-0.021362267,0.21249737,-0.5622543,0.47030926,2.4162512,41,0.0,0.01951576614394379,0.002180965379693004,0.004405286343612335,0.2427807486631016,0.46123952,0.0
NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Répcevis Község Önkormányzata|Nagyszentjános Község Önkormányzata|Zsira Község Önkormányzata|Szakony Község Önkormányzata|Gyalóka Község Önkormányzata,Issuer,24290188241|15370684208|15728159208|15370859208|15367149208|15370354208,0,0.020032436,0.16743383,-0.47801533,0.48415336,1.9078074,44,0.0,0.03351039973678518,0.002124083767209687,0.004405286343612335,0.2812887236679058,0.49080476,1.1920929e-07
NYÍRVV Nyíregyházi Városüzemeltető és Vagyonkezelő Nonprofit Kft.,Issuer,10363315215,1,0.007244005,0.17116866,-0.3537899,0.54815745,1.9382857,42,0.0,0.04452281930111021,0.0020884954689582864,0.004405286343612335,0.28410513141426785,0.49560657,0.0
Balmazújváros Város Önkormányzata,Issuer,15728506209,2,0.015264653,0.22437075,-0.57266927,0.67398995,2.544333,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.40302038,0.0
Veresegyház Város Önkormányzata,Issuer,15730576213,4,-0.021640748,0.1961152,-0.5133748,0.47422814,2.2322576,41,0.0,0.01951576614394379,0.002180965379693004,0.004405286343612335,0.2427807486631016,0.45220345,2.3841858e-07
Derecske Város Önkormányzata,Issuer,15728427209,2,0.021928545,0.22339468,-0.5567326,0.73430395,2.5395696,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.41159746,1.1920929e-07
Fertőszentmiklós Városi Önkormányzat,Issuer,15727990208,0,0.016391229,0.15324563,-0.42751095,0.568053,1.7436658,44,0.006526376187678698,0.07803321903789538,0.0035546844993258678,0.00881057268722467,0.3157162726008345,0.5014521,1.1920929e-07
Esztár Község Önkormányzata,Issuer,15728829209,2,0.01866013,0.2088114,-0.5213777,0.6586452,2.3718455,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.41366625,2.3841858e-07
Nagykovácsi Nagyközség Önkormányzata,Issuer,15730198213,1,0.0067524626,0.18105264,-0.35603124,0.5482788,2.0498009,42,0.0,0.04452281930111021,0.0020884954689582864,0.004405286343612335,0.28410513141426785,0.4927886,1.1920929e-07
Dombóvár Város Önkormányzata,Issuer,15733555217,0,0.017408382,0.17459907,-0.44812936,0.45096663,1.9851573,44,0.0,0.03351039973678518,0.002124083767209687,0.004405286343612335,0.2812887236679058,0.4758045,2.3841858e-07
Füzesabonyi Városüzemeltetési Korlátolt Felelősségű Társaság,Issuer,14565258210,3,-0.004886012,0.17755823,-0.42052248,0.54973227,2.0096025,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.49866244,1.1920929e-07
Hajdúböszörményi Torna Egylet,Issuer,19124973109,2,0.023165135,0.2221037,-0.5561044,0.73932886,2.526447,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.40975755,1.1920929e-07
BIHARNAGYBAJOM KÖZSÉGI ÖNKORMÁNYZAT,Issuer,15728692209,2,0.020530064,0.21984571,-0.57153374,0.6756439,2.498092,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.41207644,1.1920929e-07
Alsóörs Község Önkormányzata|Felsőörs község Önkormányzata,Issuer,15734013219|15734116219,3,-0.003926869,0.19463167,-0.4608839,0.6075376,2.202454,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.5063547,-1.7881393e-07
Esztergom Város Önkormányzat,Issuer,15729600211,1,0.007864112,0.16139634,-0.32108715,0.48239613,1.8281574,42,0.0,0.04452281930111021,0.0020884954689582864,0.004405286343612335,0.28410513141426785,0.49375218,-5.9604645e-08
Nyíregyháza Megyei Jogú Város Önkormányzata,Issuer,15731766215,3,-0.0017721001,0.179604,-0.4784491,0.6158135,2.0320861,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.50405467,-1.1920929e-07
Écs Községi Önkormányzat,Issuer,15370282208,1,0.002940439,0.16269505,-0.3363898,0.44645193,1.8409851,42,0.0,0.04452281930111021,0.0020884954689582864,0.004405286343612335,0.28410513141426785,0.5078431,0.0
Békés Megyei Kormányhivatal,Issuer,15789264204,2,0.025897864,0.2230906,-0.5380112,0.70783854,2.540932,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.4168101,3.5762787e-07
NFP Nemzeti Fejlesztési Programiroda Nonprofit Korlátolt Felelősségű Társaság|Erdőkürt Község Önkormányzata|Vanyarc Községi Önkormányzat|Mátraszőlős Község Önkormányzata|Erdőtarcsa Község Önkormányzata|Kálló Község Önkormányzata|Pásztó Városi Önkormányzat|Tar Község Önkormányzata,Issuer,24290188241|15735533212|15735351212|15735540112|15452063112|15450872112|15735313212|15735344212,4,-0.0222084,0.19783802,-0.52690375,0.50454205,2.25234,41,0.0,0.01951576614394379,0.002180965379693004,0.004405286343612335,0.2427807486631016,0.46211103,1.1920929e-07
Sopron Megyei Jogú Város Önkormányzata,Issuer,15728049208,0,0.01791749,0.15852937,-0.44353223,0.42135373,1.8049744,44,0.0,0.03351039973678518,0.002124083767209687,0.004405286343612335,0.2812887236679058,0.4986547,0.0
UD Human Service Korlátolt Felelősségű Társaság,Issuer,12482449409,2,0.02133448,0.23297791,-0.5880804,0.7380889,2.6468728,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.40722597,2.3841858e-07
Országos Kórházi Főigazgatóság,Issuer,15845883243,0,0.020907866,0.16641144,-0.47407153,0.4592686,1.8975322,44,0.0,0.03351039973678518,0.002124083767209687,0.004405286343612335,0.2812887236679058,0.4798009,-3.5762787e-07
Országos Rendőr-főkapitányság,Issuer,15720890251,2,0.020860422,0.2103678,-0.50342834,0.6710753,2.391713,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.4118911,0.0
Tiszavasvári Város Önkormányzata,Issuer,15732468215,2,0.021124102,0.2427622,-0.60637635,0.72921145,2.7569191,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.40793562,-1.1920929e-07
Győrzámoly Község Önkormányzata,Issuer,15727794208,1,0.0063368687,0.16169317,-0.3445855,0.46631992,1.8307538,42,0.0,0.04452281930111021,0.0020884954689582864,0.004405286343612335,0.28410513141426785,0.51344293,0.0
Zirc Városi Önkormányzat,Issuer,15734006219,3,-0.004852031,0.1915277,-0.46673337,0.6637813,2.1675837,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.50337416,2.3841858e-07
Zalaegerszeg Megyei Jogú Város Önkormányzata|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Issuer,15734453220|14605749244,1,-0.004789235,0.144446,-0.35573503,0.3380934,1.6351181,42,0.009479392210578851,0.09951756359797578,0.0035637639709564725,0.00881057268722467,0.3238231098430813,0.53401834,-1.7881393e-07
Mátészalka Város Önkormányzata|Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,Issuer,15731807215|14605749244,3,-0.0050887903,0.19300313,-0.4718266,0.5861932,2.18434,45,0.0,0.05499474429686558,0.0021331632388402917,0.004405286343612335,0.2536312849162011,0.5097741,0.0
Oroszlányi Ingatlankezelő és Hasznosító Zártkörűen Működő Részvénytársaság,Issuer,25804478211,0,0.01644999,0.16933356,-0.45549673,0.47721204,1.9248092,44,0.0,0.03351039973678518,0.002124083767209687,0.004405286343612335,0.2812887236679058,0.47670043,-1.1920929e-07
Hajdúsámson Város Önkormányzata,Issuer,15728544209,2,0.018792257,0.21961172,-0.5585009,0.6460109,2.493703,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.4129767,-5.9604645e-08
Tiszafüred Város Önkormányzata,Issuer,15733108216,2,0.018037796,0.23591922,-0.6283002,0.762233,2.6769114,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.40412813,-5.9604645e-08
Komádi Városi Önkormányzat,Issuer,15728458209,2,0.021096542,0.22314937,-0.5517363,0.68730754,2.5359042,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.41105956,-1.1920929e-07
NFSI Nemzeti Fejlesztési és Stratégiai Intézet Nonprofit Kft.|Klebelsberg Központ,Issuer,25118764241|15799658241,2,0.02082058,0.2248346,-0.52081776,0.7265672,2.5545967,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.40572733,0.0
Országos Gyermekvédelmi Szakszolgálat,Issuer,15372246109,2,0.016336005,0.24257722,-0.6073067,0.69690275,2.7506642,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.40190667,-5.9604645e-08
Hajdúböszörményi Tankerületi Központ,Issuer,15835145209,2,0.015637409,0.22722678,-0.58999246,0.71546954,2.576858,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.4060901,0.0
Társadalmi Infrastruktúra Fejlesztő Nonprofit Korlátolt Felelősségű Társaság,Issuer,18549878242,2,0.021505851,0.22694933,-0.60506344,0.7484783,2.5791411,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.4081508,-1.1920929e-07
Celldömölk Város Önkormányzata,Issuer,15733593218,0,0.019345688,0.16863757,-0.44940206,0.49287778,1.9204296,44,0.0,0.03351039973678518,0.002124083767209687,0.004405286343612335,0.2812887236679058,0.4899177,-5.9604645e-08
Budapest Főváros XVI. kerületi Önkormányzat,Issuer,15735791242,4,-0.008204537,0.16712122,-0.5462963,0.4450335,1.8930379,41,0.049086201570458385,0.10802091017759456,0.005122422912058772,0.013215859030837006,0.35974643423137875,0.4662028,1.1920929e-07
Kőszeg Város Önkormányzata,Issuer,15733627218,0,0.0140787,0.16337956,-0.4317418,0.34628907,1.8552787,44,0.01627043487851615,0.08850514403365077,0.003599352269207873,0.00881057268722467,0.3238231098430813,0.48352775,0.0
Cívis Ház Zártkörűen Működő Részvénytársaság,Issuer,12116229209,2,0.020993706,0.22413087,-0.56070566,0.7290281,2.546851,56,0.0,0.0060952936002157095,0.0023457167481956897,0.004405286343612335,0.2402116402116402,0.41019872,-5.9604645e-08
Vértesacsa Község Önkormányzata,Issuer,15727086207,1,0.0067510596,0.16697511,-0.36397243,0.51145506,1.8906512,42,0.0,0.04452281930111021,0.0020884954689582864,0.004405286343612335,0.28410513141426785,0.50127023,1.1920929e-07
